"plotCode","focalOrBenchmark","landCover","vegClass","species","cover"
"PlotOff26","f","Stratum-Off-W2-4","W2","Linum corymbulosum",2.5e-4
"PlotOff26","f","Stratum-Off-W2-4","W2","Melica ciliata",0.01
"PlotOff26","f","Stratum-Off-W2-4","W2","Muscari neglectum",2.5e-4
"PlotOff26","f","Stratum-Off-W2-4","W2","Petrorhagia dubia",2.5e-4
"PlotOff26","f","Stratum-Off-W2-4","W2","Poa bulbosa",0.00875
"PlotOff26","f","Stratum-Off-W2-4","W2","Robinia pseudoacacia",0.0025
"PlotOff26","f","Stratum-Off-W2-4","W2","Rosa canina",0.015
"PlotOff26","f","Stratum-Off-W2-4","W2","Rumex acetosella",2.5e-4
"PlotOff26","f","Stratum-Off-W2-4","W2","Sanguisorba minor",2.5e-4
"PlotOff26","f","Stratum-Off-W2-4","W2","Teucrium chamaedrys",0.01625
"PlotOff26","f","Stratum-Off-W2-4","W2","Thymus sibthorpii",0.00125
"PlotOff26","f","Stratum-Off-W2-4","W2","Trifolium arvense",0.00125
"PlotOff26","f","Stratum-Off-W2-4","W2","Trifolium campestre",0.015
"PlotOff27","f","Stratum-Off-W2-4","W2","Aira elegans",0.0017499999999999998
"PlotOff27","f","Stratum-Off-W2-4","W2","Anthoxanthum odoratum",2.5e-4
"PlotOff27","f","Stratum-Off-W2-4","W2","Carlina corymbosa",0.004
"PlotOff27","f","Stratum-Off-W2-4","W2","Centaurium erythraea",2.5e-4
"PlotOff27","f","Stratum-Off-W2-4","W2","Chondrilla juncea",0.0017499999999999998
"PlotOff27","f","Stratum-Off-W2-4","W2","Crepis neglecta",0.001
"PlotOff27","f","Stratum-Off-W2-4","W2","Daucus carota",2.5e-4
"PlotOff27","f","Stratum-Off-W2-4","W2","Juniperus oxycedrus",0.33375
"PlotOff27","f","Stratum-Off-W2-4","W2","Melica ciliata",0.010249999999999999
"PlotOff27","f","Stratum-Off-W2-4","W2","Sanguisorba minor",0.00875
"PlotOff27","f","Stratum-Off-W2-4","W2","Scabiosa ochroleuca",0.0015
"PlotOff27","f","Stratum-Off-W2-4","W2","Teucrium chamaedrys",0.0027500000000000003
"PlotOff27","f","Stratum-Off-W2-4","W2","Thymus sibthorpii",0.015
"PlotOff27","f","Stratum-Off-W2-4","W2","Xeranthemum cylindraceum",0.004
"PlotOff28","f","Stratum-Off-W2-4","W2","Achillea coarctata",0.0015
"PlotOff28","f","Stratum-Off-W2-4","W2","Aira elegans",0.010249999999999999
"PlotOff28","f","Stratum-Off-W2-4","W2","Anthoxanthum odoratum",0.00125
"PlotOff28","f","Stratum-Off-W2-4","W2","Briza maxima",5e-4
"PlotOff28","f","Stratum-Off-W2-4","W2","Campanula lingulata",2.5e-4
"PlotOff28","f","Stratum-Off-W2-4","W2","Carlina corymbosa",0.0025
"PlotOff28","f","Stratum-Off-W2-4","W2","Chondrilla juncea",0.0017499999999999998
"PlotOff28","f","Stratum-Off-W2-4","W2","Clematis vitalba",0.0025
"PlotOff28","f","Stratum-Off-W2-4","W2","Crepis neglecta",0.00125
"PlotOff28","f","Stratum-Off-W2-4","W2","Crupina vulgaris",0.0030000000000000005
"PlotOff28","f","Stratum-Off-W2-4","W2","Cupressus sempervirens",0.0025
"PlotOff28","f","Stratum-Off-W2-4","W2","Eryngium campestre",0.0025
"PlotOff28","f","Stratum-Off-W2-4","W2","Fraxinus ornus",0.00125
"PlotOff28","f","Stratum-Off-W2-4","W2","Melica ciliata",0.00125
"PlotOff28","f","Stratum-Off-W2-4","W2","Muscari neglectum",0.009000000000000001
"PlotOff28","f","Stratum-Off-W2-4","W2","Petrorhagia dubia",0.0015
"PlotOff28","f","Stratum-Off-W2-4","W2","Poa bulbosa",0.0225
"PlotOff28","f","Stratum-Off-W2-4","W2","Sanguisorba minor",0.009000000000000001
"PlotOff28","f","Stratum-Off-W2-4","W2","Scabiosa ochroleuca",5e-4
"PlotOff28","f","Stratum-Off-W2-4","W2","Teucrium chamaedrys",0.015
"PlotOff28","f","Stratum-Off-W2-4","W2","Thymus sibthorpii",0.00875
"PlotOff28","f","Stratum-Off-W2-4","W2","Trifolium campestre",0.0015
"PlotOff29","f","Stratum-Off-W2-4","W2","Aira elegans",0.0075
"PlotOff29","f","Stratum-Off-W2-4","W2","Bellardia latifolia",2.5e-4
"PlotOff29","f","Stratum-Off-W2-4","W2","Carlina corymbosa",0.00875
"PlotOff29","f","Stratum-Off-W2-4","W2","Centaurea affinis",2.5e-4
"PlotOff29","f","Stratum-Off-W2-4","W2","Clematis vitalba",0.0025
"PlotOff29","f","Stratum-Off-W2-4","W2","Crepis neglecta",7.500000000000001e-4
"PlotOff29","f","Stratum-Off-W2-4","W2","Crupina vulgaris",2.5e-4
"PlotOff29","f","Stratum-Off-W2-4","W2","Cynosurus echinatus",0.0015
"PlotOff29","f","Stratum-Off-W2-4","W2","Dactylis glomerata",0.1825
"PlotOff29","f","Stratum-Off-W2-4","W2","Eryngium campestre",0.009000000000000001
"PlotOff29","f","Stratum-Off-W2-4","W2","Jasione heldreichii",2.5e-4
"PlotOff29","f","Stratum-Off-W2-4","W2","Juniperus oxycedrus",0.00125
"PlotOff29","f","Stratum-Off-W2-4","W2","Melica ciliata",0.00125
"PlotOff29","f","Stratum-Off-W2-4","W2","Muscari neglectum",0.00125
"PlotOff29","f","Stratum-Off-W2-4","W2","Petrorhagia dubia",5e-4
"PlotOff29","f","Stratum-Off-W2-4","W2","Pinus nigra",0.015
"PlotOff29","f","Stratum-Off-W2-4","W2","Plantago lanceolata",2.5e-4
"PlotOff29","f","Stratum-Off-W2-4","W2","Poa bulbosa",0.02375
"PlotOff29","f","Stratum-Off-W2-4","W2","Rosa canina",0.0075
"PlotOff29","f","Stratum-Off-W2-4","W2","Sanguisorba minor",0.0575
"PlotOff29","f","Stratum-Off-W2-4","W2","Teucrium chamaedrys",0.01
"PlotOff29","f","Stratum-Off-W2-4","W2","Thymus sibthorpii",0.00125
"PlotOff29","f","Stratum-Off-W2-4","W2","Trifolium arvense",0.01125
"PlotOff29","f","Stratum-Off-W2-4","W2","Trifolium campestre",0.03125
"PlotOff3","f","Stratum-Off-W2-3","W2","Aira elegans",2.5e-4
"PlotOff3","f","Stratum-Off-W2-3","W2","Anagallis arvensis",0.00125
"PlotOff3","f","Stratum-Off-W2-3","W2","Bromus squarrosus",0.00125
"PlotOff3","f","Stratum-Off-W2-3","W2","Chrysopogon gryllus",0.02125
"PlotOff3","f","Stratum-Off-W2-3","W2","Cistus incanus",2.5e-4
"PlotOff3","f","Stratum-Off-W2-3","W2","Crepis neglecta",0.0075
"PlotOff3","f","Stratum-Off-W2-3","W2","Daucus carota",2.5e-4
"PlotOff3","f","Stratum-Off-W2-3","W2","Hypericum olympicum",0.00125
"PlotOff3","f","Stratum-Off-W2-3","W2","Melica ciliata",0.00125
"PlotOff3","f","Stratum-Off-W2-3","W2","Pinus nigra",0.1875
"PlotOff3","f","Stratum-Off-W2-3","W2","Solanum elaeagnifolium",0.00125
"PlotOff3","f","Stratum-Off-W2-3","W2","Teucrium polium",2.5e-4
"PlotOff3","f","Stratum-Off-W2-3","W2","Thymus praecox",0.03
"PlotOff3","f","Stratum-Off-W2-3","W2","Trifolium angustifolium",2.5e-4
"PlotOff3","f","Stratum-Off-W2-3","W2","Trifolium arvense",0.01125
"PlotOff3","f","Stratum-Off-W2-3","W2","Trifolium campestre",0.0015
"PlotOff3","f","Stratum-Off-W2-3","W2","Trifolium scabrum",2.5e-4
"PlotOff3","f","Stratum-Off-W2-3","W2","Vulpia ciliata",2.5e-4
"PlotOff30","f","Stratum-Off-W2-4","W2","Acinos alpinus",2.5e-4
"PlotOff30","f","Stratum-Off-W2-4","W2","Aira elegans",0.01625
"PlotOff30","f","Stratum-Off-W2-4","W2","Anthoxanthum odoratum",0.00875
"PlotOff30","f","Stratum-Off-W2-4","W2","Crupina vulgaris",0.0015
"PlotOff30","f","Stratum-Off-W2-4","W2","Genista carinalis",0.07125
"PlotOff30","f","Stratum-Off-W2-4","W2","Juniperus oxycedrus",0.31375
"PlotOff30","f","Stratum-Off-W2-4","W2","Melica ciliata",0.015
"PlotOff30","f","Stratum-Off-W2-4","W2","Rosa canina",0.0075
"PlotOff30","f","Stratum-Off-W2-4","W2","Scabiosa ochroleuca",0.001
"PlotOff30","f","Stratum-Off-W2-4","W2","Teucrium chamaedrys",0.045
"PlotOff30","f","Stratum-Off-W2-4","W2","Thymus sibthorpii",0.009000000000000001
"PlotOff31","f","Stratum-Off-W2-4","W2","Aira elegans",0.0025
"PlotOff31","f","Stratum-Off-W2-4","W2","Anthoxanthum odoratum",0.0027500000000000003
"PlotOff31","f","Stratum-Off-W2-4","W2","Carlina corymbosa",2.5e-4
"PlotOff31","f","Stratum-Off-W2-4","W2","Centaurea affinis",2.5e-4
"PlotOff31","f","Stratum-Off-W2-4","W2","Chondrilla juncea",0.00125
"PlotOff31","f","Stratum-Off-W2-4","W2","Clematis vitalba",0.0075
"PlotOff31","f","Stratum-Off-W2-4","W2","Crepis neglecta",0.0015
"PlotOff31","f","Stratum-Off-W2-4","W2","Crupina vulgaris",0.00775
"PlotOff31","f","Stratum-Off-W2-4","W2","Cynosurus echinatus",2.5e-4
"PlotOff31","f","Stratum-Off-W2-4","W2","Genista carinalis",0.03
"PlotOff31","f","Stratum-Off-W2-4","W2","Jasione heldreichii",0.00125
"PlotOff31","f","Stratum-Off-W2-4","W2","Juniperus oxycedrus",0.015
"PlotOff31","f","Stratum-Off-W2-4","W2","Melica ciliata",0.02175
"PlotOff31","f","Stratum-Off-W2-4","W2","Origanum hirtum",5e-4
"PlotOff31","f","Stratum-Off-W2-4","W2","Rosa turcica",0.02125
"PlotOff31","f","Stratum-Off-W2-4","W2","Teucrium chamaedrys",0.00875
"PlotOff31","f","Stratum-Off-W2-4","W2","Thymus sibthorpii",0.00125
"PlotOff31","f","Stratum-Off-W2-4","W2","Trifolium campestre",0.008
"PlotOff31","f","Stratum-Off-W2-4","W2","Xeranthemum cylindraceum",0.01
"PlotOff32","f","Stratum-Off-W2-4","W2","Aira elegans",0.010249999999999999
"PlotOff32","f","Stratum-Off-W2-4","W2","Anthoxanthum odoratum",0.00875
"PlotOff32","f","Stratum-Off-W2-4","W2","Bellardia latifolia",2.5e-4
"PlotOff32","f","Stratum-Off-W2-4","W2","Chondrilla juncea",2.5e-4
"PlotOff32","f","Stratum-Off-W2-4","W2","Crepis neglecta",5e-4
"PlotOff32","f","Stratum-Off-W2-4","W2","Crupina vulgaris",2.5e-4
"PlotOff32","f","Stratum-Off-W2-4","W2","Dactylis glomerata",5e-4
"PlotOff32","f","Stratum-Off-W2-4","W2","Genista carinalis",0.00125
"PlotOff32","f","Stratum-Off-W2-4","W2","Jasione heldreichii",0.0015
"PlotOff32","f","Stratum-Off-W2-4","W2","Juniperus oxycedrus",0.17875
"PlotOff32","f","Stratum-Off-W2-4","W2","Melica ciliata",0.00125
"PlotOff32","f","Stratum-Off-W2-4","W2","Pinus nigra",0.015
"PlotOff32","f","Stratum-Off-W2-4","W2","Poa bulbosa",0.009000000000000001
"PlotOff32","f","Stratum-Off-W2-4","W2","Teucrium chamaedrys",0.01125
"PlotOff32","f","Stratum-Off-W2-4","W2","Thymus sibthorpii",0.03
"PlotOff32","f","Stratum-Off-W2-4","W2","Trifolium campestre",0.0075
"PlotOff33","f","Stratum-Off-W2-4","W2","Aira elegans",0.010249999999999999
"PlotOff33","f","Stratum-Off-W2-4","W2","Anthoxanthum odoratum",0.0015
"PlotOff33","f","Stratum-Off-W2-4","W2","Carlina corymbosa",0.0015
"PlotOff33","f","Stratum-Off-W2-4","W2","Crupina vulgaris",0.00125
"PlotOff33","f","Stratum-Off-W2-4","W2","Dactylis glomerata",0.02125
"PlotOff33","f","Stratum-Off-W2-4","W2","Daucus carota",0.0015
"PlotOff33","f","Stratum-Off-W2-4","W2","Juniperus oxycedrus",0.09375
"PlotOff33","f","Stratum-Off-W2-4","W2","Pinus nigra",0.02125
"PlotOff33","f","Stratum-Off-W2-4","W2","Plantago lanceolata",2.5e-4
"PlotOff33","f","Stratum-Off-W2-4","W2","Poa bulbosa",0.01
"PlotOff33","f","Stratum-Off-W2-4","W2","Poa nemoralis",0.00125
"PlotOff33","f","Stratum-Off-W2-4","W2","Sanguisorba minor",0.0075
"PlotOff33","f","Stratum-Off-W2-4","W2","Scabiosa ochroleuca",2.5e-4
"PlotOff33","f","Stratum-Off-W2-4","W2","Teucrium chamaedrys",0.00775
"PlotOff33","f","Stratum-Off-W2-4","W2","Thymus sibthorpii",0.01
"PlotOff33","f","Stratum-Off-W2-4","W2","Trifolium campestre",0.00125
"PlotOff34","f","Stratum-Off-W2-4","W2","Aira elegans",0.0027500000000000003
"PlotOff34","f","Stratum-Off-W2-4","W2","Anthoxanthum odoratum",0.01
"PlotOff34","f","Stratum-Off-W2-4","W2","Carlina corymbosa",0.0015
"PlotOff34","f","Stratum-Off-W2-4","W2","Crepis neglecta",2.5e-4
"PlotOff34","f","Stratum-Off-W2-4","W2","Fraxinus ornus",0.00125
"PlotOff34","f","Stratum-Off-W2-4","W2","Hypericum aucheri",0.0027500000000000003
"PlotOff34","f","Stratum-Off-W2-4","W2","Jasione heldreichii",0.00125
"PlotOff34","f","Stratum-Off-W2-4","W2","Juniperus oxycedrus",0.0075
"PlotOff34","f","Stratum-Off-W2-4","W2","Plantago holosteum",0.04375
"PlotOff34","f","Stratum-Off-W2-4","W2","Robinia pseudoacacia",0.00125
"PlotOff34","f","Stratum-Off-W2-4","W2","Sanguisorba minor",2.5e-4
"PlotOff34","f","Stratum-Off-W2-4","W2","Scabiosa ochroleuca",0.0027500000000000003
"PlotOff34","f","Stratum-Off-W2-4","W2","Teucrium chamaedrys",0.009000000000000001
"PlotOff34","f","Stratum-Off-W2-4","W2","Thymus sibthorpii",0.0025
"PlotOff34","f","Stratum-Off-W2-4","W2","Trifolium campestre",2.5e-4
"PlotOff35","f","Stratum-Off-W2-4","W2","Cistus incanus",0.11
"PlotOff35","f","Stratum-Off-W2-4","W2","Crupina vulgaris",0.0015
"PlotOff35","f","Stratum-Off-W2-4","W2","Genista carinalis",0.06875
"PlotOff35","f","Stratum-Off-W2-4","W2","Juniperus oxycedrus",0.1925
"PlotOff35","f","Stratum-Off-W2-4","W2","Melica ciliata",2.5e-4
"PlotOff35","f","Stratum-Off-W2-4","W2","Muscari neglectum",7.500000000000001e-4
"PlotOff35","f","Stratum-Off-W2-4","W2","Pinus nigra",0.03
"PlotOff35","f","Stratum-Off-W2-4","W2","Plantago lanceolata",2.5e-4
"PlotOff35","f","Stratum-Off-W2-4","W2","Thymus sibthorpii",2.5e-4
"PlotOff36","f","Stratum-Off-W2-4","W2","Acinos alpinus",2.5e-4
"PlotOff36","f","Stratum-Off-W2-4","W2","Aira elegans",0.009000000000000001
"PlotOff36","f","Stratum-Off-W2-4","W2","Anthoxanthum odoratum",0.0027500000000000003
"PlotOff36","f","Stratum-Off-W2-4","W2","Cistus incanus",0.0075
"PlotOff36","f","Stratum-Off-W2-4","W2","Crupina vulgaris",0.015
"PlotOff36","f","Stratum-Off-W2-4","W2","Genista carinalis",0.315
"PlotOff36","f","Stratum-Off-W2-4","W2","Hypericum aucheri",0.015
"PlotOff36","f","Stratum-Off-W2-4","W2","Pinus nigra",0.0075
"PlotOff36","f","Stratum-Off-W2-4","W2","Plantago holosteum",7.500000000000001e-4
"PlotOff36","f","Stratum-Off-W2-4","W2","Poa bulbosa",0.00125
"PlotOff36","f","Stratum-Off-W2-4","W2","Pyrus spinosa",0.0025
"PlotOff36","f","Stratum-Off-W2-4","W2","Rosa canina",0.0025
"PlotOff36","f","Stratum-Off-W2-4","W2","Scabiosa ochroleuca",5e-4
"PlotOff36","f","Stratum-Off-W2-4","W2","Teucrium chamaedrys",0.0025
"PlotOff36","f","Stratum-Off-W2-4","W2","Thymus sibthorpii",0.0015
"PlotOff37","f","Stratum-Off-W11-4","W11","Achillea coarctata",2.5e-4
"PlotOff37","f","Stratum-Off-W11-4","W11","Aira elegans",0.001
"PlotOff37","f","Stratum-Off-W11-4","W11","Anthoxanthum odoratum",0.0017499999999999998
"PlotOff37","f","Stratum-Off-W11-4","W11","Centaurea affinis",2.5e-4
"PlotOff37","f","Stratum-Off-W11-4","W11","Crupina vulgaris",2.5e-4
"PlotOff37","f","Stratum-Off-W11-4","W11","Juniperus oxycedrus",0.0027500000000000003
"PlotOff37","f","Stratum-Off-W11-4","W11","Ononis spinosa",0.010249999999999999
"PlotOff37","f","Stratum-Off-W11-4","W11","Petrorhagia dubia",5e-4
"PlotOff37","f","Stratum-Off-W11-4","W11","Pinus nigra",0.0575
"PlotOff37","f","Stratum-Off-W11-4","W11","Plantago holosteum",7.500000000000001e-4
"PlotOff37","f","Stratum-Off-W11-4","W11","Poa bulbosa",0.00875
"PlotOff37","f","Stratum-Off-W11-4","W11","Rumex acetosella",0.00125
"PlotOff37","f","Stratum-Off-W11-4","W11","Teucrium chamaedrys",0.00375
"PlotOff37","f","Stratum-Off-W11-4","W11","Trifolium arvense",0.01125
"PlotOff38","f","Stratum-Off-W11-4","W11","Aira elegans",0.0027500000000000003
"PlotOff38","f","Stratum-Off-W11-4","W11","Anthoxanthum odoratum",0.00375
"PlotOff38","f","Stratum-Off-W11-4","W11","Centaurea affinis",0.01
"PlotOff38","f","Stratum-Off-W11-4","W11","Daucus carota",2.5e-4
"PlotOff38","f","Stratum-Off-W11-4","W11","Eryngium campestre",0.0025
"PlotOff38","f","Stratum-Off-W11-4","W11","Genista carinalis",2.5e-4
"PlotOff38","f","Stratum-Off-W11-4","W11","Hypericum aucheri",5e-4
"PlotOff38","f","Stratum-Off-W11-4","W11","Juniperus oxycedrus",0.085
"PlotOff38","f","Stratum-Off-W11-4","W11","Linum corymbulosum",2.5e-4
"PlotOff38","f","Stratum-Off-W11-4","W11","Muscari comosum",2.5e-4
"PlotOff38","f","Stratum-Off-W11-4","W11","Petrorhagia dubia",5e-4
"PlotOff38","f","Stratum-Off-W11-4","W11","Pinus nigra",0.0575
"PlotOff38","f","Stratum-Off-W11-4","W11","Plantago holosteum",0.010249999999999999
"PlotOff38","f","Stratum-Off-W11-4","W11","Plantago lanceolata",5e-4
"PlotOff38","f","Stratum-Off-W11-4","W11","Poa bulbosa",0.0075
"PlotOff38","f","Stratum-Off-W11-4","W11","Rumex acetosella",0.00125
"PlotOff38","f","Stratum-Off-W11-4","W11","Sanguisorba minor",2.5e-4
"PlotOff38","f","Stratum-Off-W11-4","W11","Scabiosa ochroleuca",0.0025
"PlotOff38","f","Stratum-Off-W11-4","W11","Teucrium chamaedrys",0.0175
"PlotOff38","f","Stratum-Off-W11-4","W11","Thymus sibthorpii",2.5e-4
"PlotOff38","f","Stratum-Off-W11-4","W11","Trifolium angustifolium",0.003
"PlotOff38","f","Stratum-Off-W11-4","W11","Trifolium arvense",0.0017499999999999998
"PlotOff38","f","Stratum-Off-W11-4","W11","Trifolium campestre",0.0015
"PlotOff38","f","Stratum-Off-W11-4","W11","Trifolium scabrum",0.0075
"PlotOff39","f","Stratum-Off-W11-4","W11","Aira elegans",0.0027500000000000003
"PlotOff39","f","Stratum-Off-W11-4","W11","Anthoxanthum odoratum",0.0017499999999999998
"PlotOff39","f","Stratum-Off-W11-4","W11","Bellardia latifolia",2.5e-4
"PlotOff39","f","Stratum-Off-W11-4","W11","Carlina corymbosa",2.5e-4
"PlotOff39","f","Stratum-Off-W11-4","W11","Centaurea affinis",0.00875
"PlotOff39","f","Stratum-Off-W11-4","W11","Crupina vulgaris",5e-4
"PlotOff39","f","Stratum-Off-W11-4","W11","Dactylis glomerata",2.5e-4
"PlotOff39","f","Stratum-Off-W11-4","W11","Daucus carota",0.00125
"PlotOff39","f","Stratum-Off-W11-4","W11","Eryngium campestre",0.0027500000000000003
"PlotOff39","f","Stratum-Off-W11-4","W11","Festuca valesiaca",0.0475
"PlotOff39","f","Stratum-Off-W11-4","W11","Hypericum aucheri",5e-4
"PlotOff39","f","Stratum-Off-W11-4","W11","Jasione heldreichii",0.00125
"PlotOff39","f","Stratum-Off-W11-4","W11","Juniperus oxycedrus",2.5e-4
"PlotOff39","f","Stratum-Off-W11-4","W11","Linum corymbulosum",5e-4
"PlotOff39","f","Stratum-Off-W11-4","W11","Muscari neglectum",0.0025
"PlotOff39","f","Stratum-Off-W11-4","W11","Petrorhagia dubia",0.0015
"PlotOff39","f","Stratum-Off-W11-4","W11","Pinus nigra",0.03
"PlotOff39","f","Stratum-Off-W11-4","W11","Plantago holosteum",0.0165
"PlotOff39","f","Stratum-Off-W11-4","W11","Plantago lanceolata",2.5e-4
"PlotOff39","f","Stratum-Off-W11-4","W11","Poa bulbosa",0.01125
"PlotOff39","f","Stratum-Off-W11-4","W11","Rumex acetosella",5e-4
"PlotOff39","f","Stratum-Off-W11-4","W11","Scabiosa ochroleuca",2.5e-4
"PlotOff39","f","Stratum-Off-W11-4","W11","Teucrium chamaedrys",0.0075
"PlotOff39","f","Stratum-Off-W11-4","W11","Thymus sibthorpii",0.0025
"PlotOff39","f","Stratum-Off-W11-4","W11","Trifolium angustifolium",0.015499999999999998
"PlotOff39","f","Stratum-Off-W11-4","W11","Trifolium arvense",0.01125
"PlotOff39","f","Stratum-Off-W11-4","W11","Trifolium campestre",0.0015
"PlotOff39","f","Stratum-Off-W11-4","W11","Trifolium scabrum",0.015
"PlotOff4","f","Stratum-Off-W2-3","W2","Aegilops geniculata",0.00125
"PlotOff4","f","Stratum-Off-W2-3","W2","Alkanna tinctoria",2.5e-4
"PlotOff4","f","Stratum-Off-W2-3","W2","Avena barbata",0.0025
"PlotOff4","f","Stratum-Off-W2-3","W2","Bromus intermedius",2.5e-4
"PlotOff4","f","Stratum-Off-W2-3","W2","Bromus tectorum",2.5e-4
"PlotOff4","f","Stratum-Off-W2-3","W2","Crepis neglecta",0.0025
"PlotOff4","f","Stratum-Off-W2-3","W2","Cynosurus echinatus",0.00125
"PlotOff4","f","Stratum-Off-W2-3","W2","Dactylis glomerata",5e-4
"PlotOff4","f","Stratum-Off-W2-3","W2","Dasypyrum villosum",0.01
"PlotOff4","f","Stratum-Off-W2-3","W2","Daucus carota",0.01
"PlotOff4","f","Stratum-Off-W2-3","W2","Euphorbia exigua",2.5e-4
"PlotOff4","f","Stratum-Off-W2-3","W2","Hypericum perforatum",0.00125
"PlotOff4","f","Stratum-Off-W2-3","W2","Linaria pelisseriana",2.5e-4
"PlotOff4","f","Stratum-Off-W2-3","W2","Linum bienne",2.5e-4
"PlotOff4","f","Stratum-Off-W2-3","W2","Lolium perenne",2.5e-4
"PlotOff4","f","Stratum-Off-W2-3","W2","Lomelosia brachiata",0.0025
"PlotOff4","f","Stratum-Off-W2-3","W2","Lotus angustissimus",0.0075
"PlotOff4","f","Stratum-Off-W2-3","W2","Medicago praecox",2.5e-4
"PlotOff4","f","Stratum-Off-W2-3","W2","Muscari comosum",2.5e-4
"PlotOff4","f","Stratum-Off-W2-3","W2","Onobrychis caput-galli",2.5e-4
"PlotOff4","f","Stratum-Off-W2-3","W2","Petrorhagia dubia",5e-4
"PlotOff4","f","Stratum-Off-W2-3","W2","Plantago lanceolata",0.0015
"PlotOff4","f","Stratum-Off-W2-3","W2","Quercus pubescens",0.035
"PlotOff4","f","Stratum-Off-W2-3","W2","Rumex acetosella",2.5e-4
"PlotOff4","f","Stratum-Off-W2-3","W2","Sanguisorba minor",0.00875
"PlotOff4","f","Stratum-Off-W2-3","W2","Sherhardia arvensis",0.0017499999999999998
"PlotOff4","f","Stratum-Off-W2-3","W2","Solanum elaeagnifolium",5e-4
"PlotOff4","f","Stratum-Off-W2-3","W2","Sonchus asper",5e-4
"PlotOff4","f","Stratum-Off-W2-3","W2","Teucrium capitatum",0.02875
"PlotOff4","f","Stratum-Off-W2-3","W2","Thymus sibthorpii",2.5e-4
"PlotOff4","f","Stratum-Off-W2-3","W2","Trifolium angustifolium",0.00125
"PlotOff4","f","Stratum-Off-W2-3","W2","Trifolium arvense",0.00125
"PlotOff4","f","Stratum-Off-W2-3","W2","Trifolium campestre",0.0015
"PlotOff4","f","Stratum-Off-W2-3","W2","Trifolium scabrum",0.0015
"PlotOff4","f","Stratum-Off-W2-3","W2","Vulpia ciliata",0.00125
"PlotOff40","f","Stratum-Off-W11-4","W11","Aira elegans",2.5e-4
"PlotOff40","f","Stratum-Off-W11-4","W11","Anthoxanthum odoratum",0.00375
"PlotOff40","f","Stratum-Off-W11-4","W11","Centaurea affinis",0.00125
"PlotOff40","f","Stratum-Off-W11-4","W11","Crupina vulgaris",2.5e-4
"PlotOff40","f","Stratum-Off-W11-4","W11","Cynosurus echinatus",2.5e-4
"PlotOff40","f","Stratum-Off-W11-4","W11","Dactylis glomerata",2.5e-4
"PlotOff40","f","Stratum-Off-W11-4","W11","Daucus carota",2.5e-4
"PlotOff40","f","Stratum-Off-W11-4","W11","Genista carinalis",0.00875
"PlotOff40","f","Stratum-Off-W11-4","W11","Hypericum aucheri",2.5e-4
"PlotOff40","f","Stratum-Off-W11-4","W11","Jasione heldreichii",2.5e-4
"PlotOff40","f","Stratum-Off-W11-4","W11","Juniperus oxycedrus",0.09375
"PlotOff40","f","Stratum-Off-W11-4","W11","Melica ciliata",5e-4
"PlotOff40","f","Stratum-Off-W11-4","W11","Muscari neglectum",2.5e-4
"PlotOff40","f","Stratum-Off-W11-4","W11","Plantago holosteum",0.02375
"PlotOff40","f","Stratum-Off-W11-4","W11","Plantago lanceolata",2.5e-4
"PlotOff40","f","Stratum-Off-W11-4","W11","Poa bulbosa",0.00375
"PlotOff40","f","Stratum-Off-W11-4","W11","Teucrium chamaedrys",0.01
"PlotOff40","f","Stratum-Off-W11-4","W11","Thymus sibthorpii",0.00875
"PlotOff40","f","Stratum-Off-W11-4","W11","Trifolium arvense",0.00375
"PlotOff40","f","Stratum-Off-W11-4","W11","Trifolium campestre",2.5e-4
"PlotOff41","f","Stratum-Off-W11-4","W11","Aira elegans",0.005
"PlotOff41","f","Stratum-Off-W11-4","W11","Anthoxanthum odoratum",0.01
"PlotOff41","f","Stratum-Off-W11-4","W11","Bellardia latifolia",2.5e-4
"PlotOff41","f","Stratum-Off-W11-4","W11","Centaurea affinis",2.5e-4
"PlotOff41","f","Stratum-Off-W11-4","W11","Chondrilla juncea",5e-4
"PlotOff41","f","Stratum-Off-W11-4","W11","Crupina vulgaris",2.5e-4
"PlotOff41","f","Stratum-Off-W11-4","W11","Cynosurus echinatus",5e-4
"PlotOff41","f","Stratum-Off-W11-4","W11","Dactylis glomerata",0.0225
"PlotOff41","f","Stratum-Off-W11-4","W11","Eryngium campestre",0.0015
"PlotOff41","f","Stratum-Off-W11-4","W11","Hypericum aucheri",7.500000000000001e-4
"PlotOff41","f","Stratum-Off-W11-4","W11","Juniperus oxycedrus",0.03
"PlotOff41","f","Stratum-Off-W11-4","W11","Linum corymbulosum",5e-4
"PlotOff41","f","Stratum-Off-W11-4","W11","Melica ciliata",5e-4
"PlotOff41","f","Stratum-Off-W11-4","W11","Muscari neglectum",0.0015
"PlotOff41","f","Stratum-Off-W11-4","W11","Petrorhagia dubia",0.0015
"PlotOff41","f","Stratum-Off-W11-4","W11","Plantago holosteum",0.01
"PlotOff41","f","Stratum-Off-W11-4","W11","Poa bulbosa",0.0175
"PlotOff41","f","Stratum-Off-W11-4","W11","Sanguisorba minor",5e-4
"PlotOff41","f","Stratum-Off-W11-4","W11","Teucrium chamaedrys",0.0027500000000000003
"PlotOff41","f","Stratum-Off-W11-4","W11","Thymus sibthorpii",0.00125
"PlotOff41","f","Stratum-Off-W11-4","W11","Trifolium angustifolium",0.00125
"PlotOff41","f","Stratum-Off-W11-4","W11","Trifolium arvense",0.01
