"stem_id","plotCode","focalOrBenchmark","landCover","vegClass","subplot","ind","ind_id","stratum","species","dbh_cm","ba_m2"
83,"PlotBm112","b","W11","W11","3",25,"PlotBm112_25","Stems >=10 cm DBH","Quercus petraea",11,0.009503317777109124
84,"PlotBm112","b","W11","W11","3",26,"PlotBm112_26","Stems >=10 cm DBH","Quercus petraea",22,0.0380132711084365
85,"PlotBm112","b","W11","W11","3",27,"PlotBm112_27","Stems >=10 cm DBH","Quercus petraea",22,0.0380132711084365
86,"PlotBm112","b","W11","W11","3",28,"PlotBm112_28","Stems >=10 cm DBH","Quercus petraea",53,0.22061834409834324
87,"PlotBm112","b","W11","W11","3",29,"PlotBm112_29","Stems >=10 cm DBH","Quercus petraea",28,0.061575216010359944
88,"PlotBm112","b","W11","W11","3",30,"PlotBm112_30","Stems >=10 cm DBH","Quercus petraea",14,0.015393804002589986
89,"PlotBm112","b","W11","W11","3",31,"PlotBm112_31","Stems >=10 cm DBH","Quercus petraea",37,0.10752100856911068
90,"PlotBm113","b","W11","W11","1",1,"PlotBm113_1","Stems >=10 cm DBH","Quercus petraea",10,0.007853981633974483
91,"PlotBm113","b","W11","W11","1",2,"PlotBm113_2","Stems >=10 cm DBH","Quercus petraea",20,0.031415926535897934
92,"PlotBm113","b","W11","W11","1",3,"PlotBm113_3","Stems >=10 cm DBH","Quercus petraea",10,0.007853981633974483
93,"PlotBm113","b","W11","W11","1",4,"PlotBm113_4","Stems >=10 cm DBH","Quercus petraea",22,0.0380132711084365
94,"PlotBm113","b","W11","W11","1",5,"PlotBm113_5","Stems >=10 cm DBH","Quercus petraea",21,0.03463605900582747
95,"PlotBm113","b","W11","W11","1",6,"PlotBm113_6","Stems >=10 cm DBH","Quercus petraea",18,0.025446900494077322
96,"PlotBm113","b","W11","W11","1",7,"PlotBm113_7","Stems >=10 cm DBH","Quercus petraea",23,0.04154756284372501
97,"PlotBm113","b","W11","W11","1",8,"PlotBm113_8","Stems >=10 cm DBH","Quercus petraea",14,0.015393804002589986
98,"PlotBm113","b","W11","W11","1",9,"PlotBm113_9","Stems >=10 cm DBH","Quercus petraea",14,0.015393804002589986
99,"PlotBm113","b","W11","W11","1",9,"PlotBm113_9","Stems >=10 cm DBH","Quercus petraea",26,0.053092915845667506
100,"PlotBm113","b","W11","W11","2",10,"PlotBm113_10","Stems >=10 cm DBH","Quercus petraea",11,0.009503317777109124
101,"PlotBm113","b","W11","W11","2",11,"PlotBm113_11","Stems >=10 cm DBH","Quercus petraea",13,0.013273228961416876
102,"PlotBm113","b","W11","W11","2",12,"PlotBm113_12","Stems >=10 cm DBH","Quercus petraea",11,0.009503317777109124
103,"PlotBm113","b","W11","W11","2",13,"PlotBm113_13","Stems >=10 cm DBH","Quercus petraea",19,0.02835287369864788
104,"PlotBm113","b","W11","W11","2",13,"PlotBm113_13","Stems >=10 cm DBH","Quercus petraea",22,0.0380132711084365
105,"PlotBm113","b","W11","W11","2",13,"PlotBm113_13","Stems >=10 cm DBH","Quercus petraea",23,0.04154756284372501
106,"PlotBm113","b","W11","W11","2",14,"PlotBm113_14","Stems >=10 cm DBH","Quercus petraea",29,0.0660519855417254
107,"PlotBm113","b","W11","W11","2",15,"PlotBm113_15","Stems >=10 cm DBH","Quercus petraea",14,0.015393804002589986
108,"PlotBm113","b","W11","W11","2",16,"PlotBm113_16","Stems >=10 cm DBH","Quercus petraea",21,0.03463605900582747
109,"PlotBm113","b","W11","W11","2",17,"PlotBm113_17","Stems >=10 cm DBH","Quercus petraea",25,0.04908738521234052
110,"PlotBm113","b","W11","W11","2",18,"PlotBm113_18","Stems >=10 cm DBH","Quercus petraea",27,0.05725552611167398
111,"PlotBm113","b","W11","W11","3",19,"PlotBm113_19","Stems >=10 cm DBH","Quercus petraea",13,0.013273228961416876
112,"PlotBm113","b","W11","W11","3",20,"PlotBm113_20","Stems >=10 cm DBH","Quercus petraea",24,0.04523893421169302
113,"PlotBm113","b","W11","W11","3",21,"PlotBm113_21","Stems >=10 cm DBH","Quercus petraea",26,0.053092915845667506
114,"PlotBm113","b","W11","W11","3",22,"PlotBm113_22","Stems >=10 cm DBH","Quercus petraea",39,0.11945906065275187
115,"PlotBm113","b","W11","W11","3",23,"PlotBm113_23","Stems >=10 cm DBH","Quercus petraea",16,0.020106192982974676
116,"PlotBm113","b","W11","W11","3",24,"PlotBm113_24","Stems >=10 cm DBH","Quercus petraea",11,0.009503317777109124
117,"PlotBm113","b","W11","W11","3",25,"PlotBm113_25","Stems >=10 cm DBH","Quercus petraea",18,0.025446900494077322
118,"PlotBm113","b","W11","W11","3",25,"PlotBm113_25","Stems >=10 cm DBH","Quercus petraea",21,0.03463605900582747
119,"PlotBm113","b","W11","W11","3",25,"PlotBm113_25","Stems >=10 cm DBH","Quercus petraea",13,0.013273228961416876
120,"PlotBm113","b","W11","W11","3",26,"PlotBm113_26","Stems >=10 cm DBH","Quercus petraea",11,0.009503317777109124
121,"PlotBm113","b","W11","W11","3",27,"PlotBm113_27","Stems >=10 cm DBH","Quercus petraea",11,0.009503317777109124
122,"PlotBm114","b","W11","W11","1",1,"PlotBm114_1","Stems >=10 cm DBH","Quercus petraea",16,0.020106192982974676
123,"PlotBm114","b","W11","W11","1",2,"PlotBm114_2","Stems >=10 cm DBH","Quercus petraea",17,0.022698006922186254
124,"PlotBm114","b","W11","W11","1",3,"PlotBm114_3","Stems >=10 cm DBH","Quercus petraea",21,0.03463605900582747
125,"PlotBm114","b","W11","W11","1",4,"PlotBm114_4","Stems >=10 cm DBH","Quercus petraea",18,0.025446900494077322
126,"PlotBm114","b","W11","W11","1",5,"PlotBm114_5","Stems >=10 cm DBH","Quercus petraea",14,0.015393804002589986
127,"PlotBm114","b","W11","W11","1",6,"PlotBm114_6","Stems >=10 cm DBH","Quercus petraea",37,0.10752100856911068
128,"PlotBm114","b","W11","W11","2",7,"PlotBm114_7","Stems >=10 cm DBH","Quercus petraea",15,0.017671458676442587
129,"PlotBm114","b","W11","W11","2",8,"PlotBm114_8","Stems >=10 cm DBH","Quercus petraea",32,0.0804247719318987
130,"PlotBm114","b","W11","W11","2",9,"PlotBm114_9","Stems >=10 cm DBH","Quercus petraea",17,0.022698006922186254
131,"PlotBm114","b","W11","W11","2",10,"PlotBm114_10","Stems >=10 cm DBH","Quercus petraea",19,0.02835287369864788
132,"PlotBm114","b","W11","W11","2",11,"PlotBm114_11","Stems >=10 cm DBH","Quercus petraea",12,0.011309733552923255
133,"PlotBm114","b","W11","W11","2",12,"PlotBm114_12","Stems >=10 cm DBH","Quercus petraea",15,0.017671458676442587
134,"PlotBm114","b","W11","W11","3",13,"PlotBm114_13","Stems >=10 cm DBH","Quercus petraea",26,0.053092915845667506
135,"PlotBm114","b","W11","W11","3",14,"PlotBm114_14","Stems >=10 cm DBH","Quercus petraea",29,0.0660519855417254
136,"PlotBm114","b","W11","W11","3",15,"PlotBm114_15","Stems >=10 cm DBH","Quercus petraea",16,0.020106192982974676
137,"PlotBm114","b","W11","W11","3",16,"PlotBm114_16","Stems >=10 cm DBH","Quercus petraea",19,0.02835287369864788
138,"PlotBm114","b","W11","W11","3",17,"PlotBm114_17","Stems >=10 cm DBH","Quercus petraea",39,0.11945906065275187
139,"PlotBm114","b","W11","W11","3",18,"PlotBm114_18","Stems >=10 cm DBH","Quercus petraea",19,0.02835287369864788
140,"PlotBm114","b","W11","W11","3",19,"PlotBm114_19","Stems >=10 cm DBH","Quercus petraea",17,0.022698006922186254
141,"PlotBm114","b","W11","W11","3",20,"PlotBm114_20","Stems >=10 cm DBH","Quercus petraea",13,0.013273228961416876
142,"PlotBm115","b","W11","W11","1",1,"PlotBm115_1","Stems >=10 cm DBH","Quercus cerris",19,0.02835287369864788
143,"PlotBm115","b","W11","W11","1",2,"PlotBm115_2","Stems >=10 cm DBH","Quercus cerris",17,0.022698006922186254
144,"PlotBm115","b","W11","W11","1",3,"PlotBm115_3","Stems >=10 cm DBH","Quercus cerris",11,0.009503317777109124
145,"PlotBm115","b","W11","W11","1",4,"PlotBm115_4","Stems >=10 cm DBH","Quercus cerris",10,0.007853981633974483
146,"PlotBm115","b","W11","W11","1",5,"PlotBm115_5","Stems >=10 cm DBH","Quercus cerris",37,0.10752100856911068
147,"PlotBm115","b","W11","W11","2",6,"PlotBm115_6","Stems >=10 cm DBH","Quercus cerris",41,0.13202543126711105
148,"PlotBm115","b","W11","W11","2",7,"PlotBm115_7","Stems >=10 cm DBH","Quercus cerris",26,0.053092915845667506
149,"PlotBm115","b","W11","W11","2",8,"PlotBm115_8","Stems >=10 cm DBH","Quercus cerris",38,0.11341149479459152
150,"PlotBm115","b","W11","W11","2",9,"PlotBm115_9","Stems >=10 cm DBH","Quercus cerris",16,0.020106192982974676
151,"PlotBm115","b","W11","W11","2",10,"PlotBm115_10","Stems >=10 cm DBH","Quercus cerris",39,0.11945906065275187
152,"PlotBm115","b","W11","W11","2",11,"PlotBm115_11","Stems >=10 cm DBH","Quercus cerris",11,0.009503317777109124
153,"PlotBm115","b","W11","W11","2",12,"PlotBm115_12","Stems >=10 cm DBH","Quercus cerris",21,0.03463605900582747
154,"PlotBm115","b","W11","W11","2",13,"PlotBm115_13","Stems 2.5-10 cm DBH","Quercus cerris",8,0.005026548245743669
155,"PlotBm115","b","W11","W11","2",14,"PlotBm115_14","Stems >=10 cm DBH","Quercus cerris",14,0.015393804002589986
156,"PlotBm115","b","W11","W11","2",15,"PlotBm115_15","Stems >=10 cm DBH","Quercus cerris",16,0.020106192982974676
157,"PlotBm115","b","W11","W11","2",16,"PlotBm115_16","Stems >=10 cm DBH","Quercus cerris",15,0.017671458676442587
158,"PlotBm115","b","W11","W11","2",17,"PlotBm115_17","Stems >=10 cm DBH","Quercus cerris",11,0.009503317777109124
159,"PlotBm115","b","W11","W11","3",18,"PlotBm115_18","Stems >=10 cm DBH","Quercus cerris",16,0.020106192982974676
160,"PlotBm115","b","W11","W11","3",19,"PlotBm115_19","Stems >=10 cm DBH","Quercus cerris",19,0.02835287369864788
161,"PlotBm115","b","W11","W11","3",20,"PlotBm115_20","Stems >=10 cm DBH","Quercus cerris",24,0.04523893421169302
162,"PlotBm115","b","W11","W11","3",21,"PlotBm115_21","Stems >=10 cm DBH","Quercus cerris",25,0.04908738521234052
163,"PlotBm115","b","W11","W11","3",22,"PlotBm115_22","Stems >=10 cm DBH","Quercus cerris",13,0.013273228961416876
164,"PlotBm116","b","W11","W11","1",1,"PlotBm116_1","Stems >=10 cm DBH","Quercus frainetto",17,0.022698006922186254
165,"PlotBm116","b","W11","W11","1",2,"PlotBm116_2","Stems >=10 cm DBH","Quercus frainetto",19,0.02835287369864788
166,"PlotBm116","b","W11","W11","1",3,"PlotBm116_3","Stems >=10 cm DBH","Quercus frainetto",15,0.017671458676442587
167,"PlotBm116","b","W11","W11","1",4,"PlotBm116_4","Stems >=10 cm DBH","Quercus frainetto",22,0.0380132711084365
168,"PlotBm116","b","W11","W11","1",4,"PlotBm116_4","Stems >=10 cm DBH","Quercus frainetto",27,0.05725552611167398
169,"PlotBm116","b","W11","W11","1",5,"PlotBm116_5","Stems >=10 cm DBH","Quercus frainetto",10,0.007853981633974483
170,"PlotBm116","b","W11","W11","2",6,"PlotBm116_6","Stems 2.5-10 cm DBH","Quercus frainetto",5,0.001963495408493621
171,"PlotBm116","b","W11","W11","2",7,"PlotBm116_7","Stems >=10 cm DBH","Quercus frainetto",13,0.013273228961416876
172,"PlotBm116","b","W11","W11","2",8,"PlotBm116_8","Stems >=10 cm DBH","Quercus frainetto",13,0.013273228961416876
173,"PlotBm116","b","W11","W11","2",9,"PlotBm116_9","Stems >=10 cm DBH","Quercus frainetto",23,0.04154756284372501
174,"PlotBm116","b","W11","W11","2",10,"PlotBm116_10","Stems >=10 cm DBH","Quercus frainetto",25,0.04908738521234052
175,"PlotBm116","b","W11","W11","3",11,"PlotBm116_11","Stems >=10 cm DBH","Quercus frainetto",26,0.053092915845667506
176,"PlotBm116","b","W11","W11","3",12,"PlotBm116_12","Stems >=10 cm DBH","Quercus frainetto",13,0.013273228961416876
177,"PlotBm116","b","W11","W11","3",12,"PlotBm116_12","Stems >=10 cm DBH","Quercus frainetto",10,0.007853981633974483
178,"PlotBm116","b","W11","W11","3",13,"PlotBm116_13","Stems >=10 cm DBH","Quercus frainetto",28,0.061575216010359944
179,"PlotBm116","b","W11","W11","3",14,"PlotBm116_14","Stems >=10 cm DBH","Quercus frainetto",16,0.020106192982974676
180,"PlotBm116","b","W11","W11","3",15,"PlotBm116_15","Stems >=10 cm DBH","Quercus frainetto",37,0.10752100856911068
181,"PlotBm116","b","W11","W11","3",16,"PlotBm116_16","Stems >=10 cm DBH","Quercus frainetto",35,0.09621127501618741
182,"PlotBm117","b","W11","W11","1",1,"PlotBm117_1","Stems >=10 cm DBH","Quercus frainetto",21,0.03463605900582747
183,"PlotBm117","b","W11","W11","1",2,"PlotBm117_2","Stems >=10 cm DBH","Quercus frainetto",18,0.025446900494077322
184,"PlotBm117","b","W11","W11","1",3,"PlotBm117_3","Stems >=10 cm DBH","Quercus frainetto",26,0.053092915845667506
185,"PlotBm117","b","W11","W11","1",4,"PlotBm117_4","Stems >=10 cm DBH","Quercus frainetto",19,0.02835287369864788
186,"PlotBm117","b","W11","W11","1",4,"PlotBm117_4","Stems >=10 cm DBH","Quercus frainetto",14,0.015393804002589986
187,"PlotBm117","b","W11","W11","1",5,"PlotBm117_5","Stems >=10 cm DBH","Quercus frainetto",16,0.020106192982974676
188,"PlotBm117","b","W11","W11","1",6,"PlotBm117_6","Stems 2.5-10 cm DBH","Quercus frainetto",9,0.0063617251235193305
189,"PlotBm117","b","W11","W11","1",6,"PlotBm117_6","Stems 2.5-10 cm DBH","Quercus frainetto",8,0.005026548245743669
190,"PlotBm117","b","W11","W11","1",7,"PlotBm117_7","Stems >=10 cm DBH","Quercus frainetto",31,0.07547676350249478
191,"PlotBm117","b","W11","W11","2",8,"PlotBm117_8","Stems >=10 cm DBH","Quercus frainetto",14,0.015393804002589986
192,"PlotBm117","b","W11","W11","2",8,"PlotBm117_8","Stems >=10 cm DBH","Quercus frainetto",13,0.013273228961416876
193,"PlotBm117","b","W11","W11","2",9,"PlotBm117_9","Stems >=10 cm DBH","Quercus frainetto",33,0.08552985999398212
194,"PlotBm117","b","W11","W11","2",10,"PlotBm117_10","Stems 2.5-10 cm DBH","Quercus frainetto",4,0.0012566370614359172
195,"PlotBm117","b","W11","W11","2",11,"PlotBm117_11","Stems >=10 cm DBH","Quercus frainetto",12,0.011309733552923255
196,"PlotBm117","b","W11","W11","2",11,"PlotBm117_11","Stems >=10 cm DBH","Quercus frainetto",11,0.009503317777109124
197,"PlotBm117","b","W11","W11","2",12,"PlotBm117_12","Stems >=10 cm DBH","Quercus frainetto",21,0.03463605900582747
198,"PlotBm117","b","W11","W11","3",13,"PlotBm117_13","Stems >=10 cm DBH","Quercus frainetto",18,0.025446900494077322
199,"PlotBm117","b","W11","W11","3",14,"PlotBm117_14","Stems >=10 cm DBH","Quercus frainetto",11,0.009503317777109124
200,"PlotBm117","b","W11","W11","3",15,"PlotBm117_15","Stems >=10 cm DBH","Quercus frainetto",26,0.053092915845667506
201,"PlotBm117","b","W11","W11","3",16,"PlotBm117_16","Stems >=10 cm DBH","Quercus frainetto",15,0.017671458676442587
202,"PlotBm117","b","W11","W11","3",17,"PlotBm117_17","Stems 2.5-10 cm DBH","Quercus frainetto",9,0.0063617251235193305
203,"PlotBm117","b","W11","W11","3",18,"PlotBm117_18","Stems >=10 cm DBH","Quercus frainetto",14,0.015393804002589986
204,"PlotBm117","b","W11","W11","3",19,"PlotBm117_19","Stems 2.5-10 cm DBH","Quercus frainetto",6,0.0028274333882308137
205,"PlotBm117","b","W11","W11","3",20,"PlotBm117_20","Stems >=10 cm DBH","Quercus frainetto",15,0.017671458676442587
206,"PlotBm117","b","W11","W11","3",21,"PlotBm117_21","Stems >=10 cm DBH","Quercus frainetto",22,0.0380132711084365
207,"PlotBm117","b","W11","W11","3",22,"PlotBm117_22","Stems >=10 cm DBH","Quercus frainetto",21,0.03463605900582747
208,"PlotBm118","b","W11","W11","1",1,"PlotBm118_1","Stems >=10 cm DBH","Quercus ilex",17,0.022698006922186254
209,"PlotBm118","b","W11","W11","1",1,"PlotBm118_1","Stems >=10 cm DBH","Quercus ilex",29,0.0660519855417254
210,"PlotBm118","b","W11","W11","1",1,"PlotBm118_1","Stems >=10 cm DBH","Quercus ilex",11,0.009503317777109124
211,"PlotBm118","b","W11","W11","1",1,"PlotBm118_1","Stems >=10 cm DBH","Quercus ilex",10,0.007853981633974483
212,"PlotBm118","b","W11","W11","1",2,"PlotBm118_2","Stems 2.5-10 cm DBH","Quercus pubescens",7,0.0038484510006474965
213,"PlotBm118","b","W11","W11","1",3,"PlotBm118_3","Stems >=10 cm DBH","Quercus pubescens",31,0.07547676350249478
214,"PlotBm118","b","W11","W11","1",4,"PlotBm118_4","Stems >=10 cm DBH","Quercus pubescens",37,0.10752100856911068
215,"PlotBm118","b","W11","W11","1",5,"PlotBm118_5","Stems >=10 cm DBH","Quercus pubescens",24,0.04523893421169302
216,"PlotBm118","b","W11","W11","1",6,"PlotBm118_6","Stems >=10 cm DBH","Quercus pubescens",22,0.0380132711084365
217,"PlotBm118","b","W11","W11","1",7,"PlotBm118_7","Stems >=10 cm DBH","Quercus pubescens",28,0.061575216010359944
218,"PlotBm118","b","W11","W11","2",8,"PlotBm118_8","Stems >=10 cm DBH","Quercus pubescens",14,0.015393804002589986
219,"PlotBm118","b","W11","W11","2",9,"PlotBm118_9","Stems >=10 cm DBH","Quercus pubescens",17,0.022698006922186254
220,"PlotBm118","b","W11","W11","2",10,"PlotBm118_10","Stems >=10 cm DBH","Quercus pubescens",23,0.04154756284372501
221,"PlotBm118","b","W11","W11","2",11,"PlotBm118_11","Stems >=10 cm DBH","Quercus pubescens",14,0.015393804002589986
222,"PlotBm118","b","W11","W11","2",12,"PlotBm118_12","Stems >=10 cm DBH","Quercus pubescens",16,0.020106192982974676
223,"PlotBm118","b","W11","W11","2",13,"PlotBm118_13","Stems >=10 cm DBH","Quercus pubescens",16,0.020106192982974676
224,"PlotBm118","b","W11","W11","2",14,"PlotBm118_14","Stems >=10 cm DBH","Quercus pubescens",23,0.04154756284372501
225,"PlotBm118","b","W11","W11","2",15,"PlotBm118_15","Stems >=10 cm DBH","Quercus pubescens",16,0.020106192982974676
226,"PlotBm118","b","W11","W11","2",16,"PlotBm118_16","Stems >=10 cm DBH","Quercus pubescens",23,0.04154756284372501
227,"PlotBm118","b","W11","W11","3",17,"PlotBm118_17","Stems >=10 cm DBH","Quercus pubescens",16,0.020106192982974676
228,"PlotBm118","b","W11","W11","3",18,"PlotBm118_18","Stems >=10 cm DBH","Quercus pubescens",11,0.009503317777109124
229,"PlotBm118","b","W11","W11","3",19,"PlotBm118_19","Stems >=10 cm DBH","Quercus pubescens",17,0.022698006922186254
230,"PlotBm118","b","W11","W11","3",20,"PlotBm118_20","Stems >=10 cm DBH","Quercus pubescens",21,0.03463605900582747
231,"PlotBm118","b","W11","W11","3",21,"PlotBm118_21","Stems >=10 cm DBH","Quercus pubescens",19,0.02835287369864788
232,"PlotBm118","b","W11","W11","3",22,"PlotBm118_22","Stems 2.5-10 cm DBH","Quercus pubescens",8,0.005026548245743669
233,"PlotBm118","b","W11","W11","3",23,"PlotBm118_23","Stems 2.5-10 cm DBH","Quercus pubescens",6,0.0028274333882308137
234,"PlotBm118","b","W11","W11","3",24,"PlotBm118_24","Stems >=10 cm DBH","Quercus pubescens",22,0.0380132711084365
235,"PlotBm118","b","W11","W11","3",25,"PlotBm118_25","Stems >=10 cm DBH","Quercus pubescens",15,0.017671458676442587
236,"PlotBm118","b","W11","W11","3",26,"PlotBm118_26","Stems >=10 cm DBH","Quercus pubescens",17,0.022698006922186254
237,"PlotBm118","b","W11","W11","3",27,"PlotBm118_27","Stems >=10 cm DBH","Quercus pubescens",24,0.04523893421169302
238,"PlotBm118","b","W11","W11","3",28,"PlotBm118_28","Stems >=10 cm DBH","Quercus pubescens",13,0.013273228961416876
239,"PlotBm118","b","W11","W11","3",29,"PlotBm118_29","Stems >=10 cm DBH","Quercus pubescens",11,0.009503317777109124
240,"PlotBm118","b","W11","W11","3",29,"PlotBm118_29","Stems >=10 cm DBH","Quercus pubescens",11,0.009503317777109124
241,"PlotBm119","b","W11","W11","1",1,"PlotBm119_1","Stems >=10 cm DBH","Quercus frainetto",21,0.03463605900582747
242,"PlotBm119","b","W11","W11","1",2,"PlotBm119_2","Stems >=10 cm DBH","Quercus frainetto",11,0.009503317777109124
243,"PlotBm119","b","W11","W11","1",3,"PlotBm119_3","Stems >=10 cm DBH","Quercus frainetto",26,0.053092915845667506
244,"PlotBm119","b","W11","W11","1",4,"PlotBm119_4","Stems >=10 cm DBH","Quercus frainetto",23,0.04154756284372501
245,"PlotBm119","b","W11","W11","1",5,"PlotBm119_5","Stems >=10 cm DBH","Quercus frainetto",22,0.0380132711084365
246,"PlotBm119","b","W11","W11","1",6,"PlotBm119_6","Stems >=10 cm DBH","Quercus frainetto",24,0.04523893421169302
247,"PlotBm119","b","W11","W11","1",7,"PlotBm119_7","Stems >=10 cm DBH","Quercus frainetto",16,0.020106192982974676
248,"PlotBm119","b","W11","W11","1",8,"PlotBm119_8","Stems >=10 cm DBH","Quercus frainetto",13,0.013273228961416876
249,"PlotBm119","b","W11","W11","1",9,"PlotBm119_9","Stems >=10 cm DBH","Quercus frainetto",22,0.0380132711084365
250,"PlotBm119","b","W11","W11","1",10,"PlotBm119_10","Stems >=10 cm DBH","Quercus frainetto",24,0.04523893421169302
251,"PlotBm119","b","W11","W11","1",11,"PlotBm119_11","Stems >=10 cm DBH","Quercus frainetto",23,0.04154756284372501
252,"PlotBm119","b","W11","W11","1",12,"PlotBm119_12","Stems >=10 cm DBH","Quercus frainetto",27,0.05725552611167398
253,"PlotBm119","b","W11","W11","2",13,"PlotBm119_13","Stems >=10 cm DBH","Quercus frainetto",19,0.02835287369864788
254,"PlotBm119","b","W11","W11","2",14,"PlotBm119_14","Stems >=10 cm DBH","Quercus frainetto",16,0.020106192982974676
255,"PlotBm119","b","W11","W11","2",15,"PlotBm119_15","Stems >=10 cm DBH","Quercus frainetto",16,0.020106192982974676
256,"PlotBm119","b","W11","W11","2",16,"PlotBm119_16","Stems >=10 cm DBH","Quercus frainetto",23,0.04154756284372501
257,"PlotBm119","b","W11","W11","2",17,"PlotBm119_17","Stems 2.5-10 cm DBH","Quercus frainetto",4,0.0012566370614359172
258,"PlotBm119","b","W11","W11","2",17,"PlotBm119_17","Stems 2.5-10 cm DBH","Quercus frainetto",4,0.0012566370614359172
259,"PlotBm119","b","W11","W11","2",18,"PlotBm119_18","Stems >=10 cm DBH","Quercus frainetto",16,0.020106192982974676
260,"PlotBm119","b","W11","W11","2",19,"PlotBm119_19","Stems >=10 cm DBH","Quercus frainetto",17,0.022698006922186254
261,"PlotBm119","b","W11","W11","3",20,"PlotBm119_20","Stems >=10 cm DBH","Quercus frainetto",24,0.04523893421169302
262,"PlotBm119","b","W11","W11","3",21,"PlotBm119_21","Stems >=10 cm DBH","Quercus frainetto",16,0.020106192982974676
263,"PlotBm119","b","W11","W11","3",22,"PlotBm119_22","Stems >=10 cm DBH","Quercus frainetto",14,0.015393804002589986
264,"PlotBm119","b","W11","W11","3",23,"PlotBm119_23","Stems >=10 cm DBH","Quercus frainetto",29,0.0660519855417254
265,"PlotBm119","b","W11","W11","3",24,"PlotBm119_24","Stems 2.5-10 cm DBH","Quercus frainetto",4,0.0012566370614359172
266,"PlotBm119","b","W11","W11","3",25,"PlotBm119_25","Stems >=10 cm DBH","Quercus frainetto",15,0.017671458676442587
267,"PlotBm119","b","W11","W11","3",26,"PlotBm119_26","Stems >=10 cm DBH","Quercus frainetto",31,0.07547676350249478
268,"PlotBm119","b","W11","W11","3",27,"PlotBm119_27","Stems >=10 cm DBH","Quercus frainetto",23,0.04154756284372501
269,"PlotBm119","b","W11","W11","3",28,"PlotBm119_28","Stems >=10 cm DBH","Quercus frainetto",19,0.02835287369864788
270,"PlotBm120","b","W11","W11","1",1,"PlotBm120_1","Stems >=10 cm DBH","Quercus frainetto",42,0.13854423602330987
271,"PlotBm120","b","W11","W11","1",2,"PlotBm120_2","Stems >=10 cm DBH","Quercus frainetto",24,0.04523893421169302
272,"PlotBm120","b","W11","W11","1",3,"PlotBm120_3","Stems 2.5-10 cm DBH","Quercus frainetto",5,0.001963495408493621
273,"PlotBm120","b","W11","W11","1",4,"PlotBm120_4","Stems >=10 cm DBH","Quercus frainetto",29,0.0660519855417254
274,"PlotBm120","b","W11","W11","1",5,"PlotBm120_5","Stems >=10 cm DBH","Quercus frainetto",26,0.053092915845667506
275,"PlotBm120","b","W11","W11","1",6,"PlotBm120_6","Stems >=10 cm DBH","Quercus frainetto",35,0.09621127501618741
276,"PlotBm120","b","W11","W11","1",7,"PlotBm120_7","Stems >=10 cm DBH","Quercus frainetto",17,0.022698006922186254
277,"PlotBm120","b","W11","W11","1",8,"PlotBm120_8","Stems >=10 cm DBH","Quercus frainetto",21,0.03463605900582747
278,"PlotBm120","b","W11","W11","2",9,"PlotBm120_9","Stems >=10 cm DBH","Quercus frainetto",26,0.053092915845667506
279,"PlotBm120","b","W11","W11","2",10,"PlotBm120_10","Stems >=10 cm DBH","Quercus frainetto",11,0.009503317777109124
280,"PlotBm120","b","W11","W11","2",11,"PlotBm120_11","Stems >=10 cm DBH","Quercus frainetto",29,0.0660519855417254
281,"PlotBm120","b","W11","W11","2",12,"PlotBm120_12","Stems >=10 cm DBH","Quercus frainetto",37,0.10752100856911068
282,"PlotBm120","b","W11","W11","3",13,"PlotBm120_13","Stems >=10 cm DBH","Quercus frainetto",42,0.13854423602330987
283,"PlotBm120","b","W11","W11","3",14,"PlotBm120_14","Stems >=10 cm DBH","Quercus frainetto",10,0.007853981633974483
284,"PlotBm120","b","W11","W11","3",15,"PlotBm120_15","Stems >=10 cm DBH","Quercus frainetto",37,0.10752100856911068
285,"PlotBm120","b","W11","W11","3",16,"PlotBm120_16","Stems >=10 cm DBH","Quercus frainetto",47,0.17349445429449634
286,"PlotBm120","b","W11","W11","3",17,"PlotBm120_17","Stems >=10 cm DBH","Quercus frainetto",41,0.13202543126711105
287,"PlotBm120","b","W11","W11","3",18,"PlotBm120_18","Stems >=10 cm DBH","Quercus frainetto",38,0.11341149479459152
288,"PlotBm120","b","W11","W11","3",19,"PlotBm120_19","Stems >=10 cm DBH","Quercus frainetto",42,0.13854423602330987
289,"PlotBm13","b","W2","W2","1",1,"PlotBm13_1","Stems 2.5-10 cm DBH","Quercus coccifera",8,0.005026548245743669
290,"PlotBm13","b","W2","W2","1",1,"PlotBm13_1","Stems 2.5-10 cm DBH","Quercus coccifera",7,0.0038484510006474965
291,"PlotBm13","b","W2","W2","1",2,"PlotBm13_2","Stems >=10 cm DBH","Quercus coccifera",11,0.009503317777109124
292,"PlotBm13","b","W2","W2","1",3,"PlotBm13_3","Stems 2.5-10 cm DBH","Quercus coccifera",7,0.0038484510006474965
293,"PlotBm13","b","W2","W2","1",4,"PlotBm13_4","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
294,"PlotBm13","b","W2","W2","1",5,"PlotBm13_5","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
295,"PlotBm13","b","W2","W2","1",5,"PlotBm13_5","Stems 2.5-10 cm DBH","Quercus coccifera",5,0.001963495408493621
296,"PlotBm13","b","W2","W2","2",6,"PlotBm13_6","Stems >=10 cm DBH","Quercus coccifera",11,0.009503317777109124
