"plotCode","focalOrBenchmark","landCover","vegClass","species","cover"
"BL2406","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Chamerion angustifolium",0.001
"BL2406","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Clintonia borealis",0.07
"BL2406","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Cornus canadensis",0.2
"BL2406","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Dryopteris cristata",0.01
"BL2406","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Equisetum pratense",0.001
"BL2406","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Geum macrophyllum",0.02
"BL2406","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Kalmia angustifolia",0.02
"BL2406","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Linnaea borealis subsp. longiflora",0.15
"BL2406","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Maianthemum trifolium",0.001
"BL2406","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Monotropa uniflora",0.001
"BL2406","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Picea mariana",0.3
"BL2406","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Pleurozium schreberi",0.75
"BL2406","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Rubus pubescens",0.15
"BL2406","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Trientalis borealis",0.005
"BL2406","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","unknown moss",0.15
"BL2406","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Viburnum edule",0.001
"BL2407","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Abies balsamea",0.6
"BL2407","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Alnus alnobetula subsp. crispa",0.05
"BL2407","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Betula papyrifera",0.05
"BL2407","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Clintonia borealis",0.03
"BL2407","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Cornus canadensis",0.05
"BL2407","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Dicranum fuscescens",0.001
"BL2407","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Gaultheria hispidula",0.001
"BL2407","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Gymnocarpium dryopteris",0.001
"BL2407","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Hylocomium splendens",0.45
"BL2407","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Kalmia angustifolia",0.05
"BL2407","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Linnaea borealis subsp. longiflora",0.001
"BL2407","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Monotropa uniflora",0.001
"BL2407","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid",NA,0.005
"BL2407","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Orthilia secunda",0.005
"BL2407","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Picea mariana",0.1
"BL2407","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Pleurozium schreberi",0.3
"BL2407","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Ptilium crista-castrensis",0.15
"BL2407","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Pylaisia selwynii",0.001
"BL2407","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Rubus pubescens",0.005
"BL2407","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Sorbus decora",0.01
"BL2407","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Sphagnum capillifolium",0.001
"BL2407","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Trientalis borealis",0.001
"BL2407","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Viburnum cassinoides",0.001
"BL2407","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Viburnum edule",0.005
"BL2408","f","BF/BS Forest, Old","BF/BS Forest, Old","Abies balsamea",0.08
"BL2408","f","BF/BS Forest, Old","BF/BS Forest, Old","Alnus alnobetula subsp. crispa",0.1
"BL2408","f","BF/BS Forest, Old","BF/BS Forest, Old","Anastrophyllum hellerianum",0.001
"BL2408","f","BF/BS Forest, Old","BF/BS Forest, Old","Betula papyrifera",0.05
"BL2408","f","BF/BS Forest, Old","BF/BS Forest, Old","Clintonia borealis",0.001
"BL2408","f","BF/BS Forest, Old","BF/BS Forest, Old","Cornus canadensis",0.07
"BL2408","f","BF/BS Forest, Old","BF/BS Forest, Old","Dicranum fuscescens",0.001
"BL2408","f","BF/BS Forest, Old","BF/BS Forest, Old","Dicranum polysetum",0.001
"BL2408","f","BF/BS Forest, Old","BF/BS Forest, Old","Dryopteris carthusiana",0.005
"BL2408","f","BF/BS Forest, Old","BF/BS Forest, Old","Dryopteris cristata",0.001
"BL2408","f","BF/BS Forest, Old","BF/BS Forest, Old","Gaultheria hispidula",0.04
"BL2408","f","BF/BS Forest, Old","BF/BS Forest, Old","Gymnocarpium dryopteris",0.001
"BL2408","f","BF/BS Forest, Old","BF/BS Forest, Old","Hylocomium splendens",0.1
"BL2408","f","BF/BS Forest, Old","BF/BS Forest, Old","Kalmia angustifolia",0.01
"BL2408","f","BF/BS Forest, Old","BF/BS Forest, Old","Larix laricina",0.05
"BL2408","f","BF/BS Forest, Old","BF/BS Forest, Old","Linnaea borealis subsp. longiflora",0.03
"BL2408","f","BF/BS Forest, Old","BF/BS Forest, Old","Maianthemum canadense",0.01
"BL2408","f","BF/BS Forest, Old","BF/BS Forest, Old","Monotropa uniflora",0.001
"BL2408","f","BF/BS Forest, Old","BF/BS Forest, Old","Mylia anomala",0.001
"BL2408","f","BF/BS Forest, Old","BF/BS Forest, Old",NA,0.07
"BL2408","f","BF/BS Forest, Old","BF/BS Forest, Old","Orthilia secunda",0.001
"BL2408","f","BF/BS Forest, Old","BF/BS Forest, Old","Picea mariana",0.1
"BL2408","f","BF/BS Forest, Old","BF/BS Forest, Old","Pleurozium schreberi",0.4
"BL2408","f","BF/BS Forest, Old","BF/BS Forest, Old","Populus tremuloides",0.07
"BL2408","f","BF/BS Forest, Old","BF/BS Forest, Old","Ptilium crista-castrensis",0.1
"BL2408","f","BF/BS Forest, Old","BF/BS Forest, Old","Rubus pubescens",0.01
"BL2408","f","BF/BS Forest, Old","BF/BS Forest, Old","Trientalis borealis",0.001
"BL2408","f","BF/BS Forest, Old","BF/BS Forest, Old","Vaccinium caespitosum",0.001
"BL2408","f","BF/BS Forest, Old","BF/BS Forest, Old","Viburnum cassinoides",0.005
"BL2409","f","Wetland","Wetland","Alnus alnobetula subsp. crispa",0.01
"BL2409","f","Wetland","Wetland","Aulacomnium palustre",0.001
"BL2409","f","Wetland","Wetland","Betula minor",0.005
"BL2409","f","Wetland","Wetland","Carex sp.",0.05
"BL2409","f","Wetland","Wetland","Chamaedaphne calyculata",0.005
"BL2409","f","Wetland","Wetland","Coptis trifolia",0.001
"BL2409","f","Wetland","Wetland","Dasiphora fruticosa",0.01
"BL2409","f","Wetland","Wetland","Dicranum undulatum",0.001
"BL2409","f","Wetland","Wetland","Drosera rotundifolia",0.001
"BL2409","f","Wetland","Wetland","Eriophorum sp.",0.1
"BL2409","f","Wetland","Wetland","Juniperus horizontalis",0.03
"BL2409","f","Wetland","Wetland","Kalmia polifolia",0.001
"BL2409","f","Wetland","Wetland","Larix laricina",0.02
"BL2409","f","Wetland","Wetland","Lonicera villosa",0.001
"BL2409","f","Wetland","Wetland","Maianthemum canadense",0.001
"BL2409","f","Wetland","Wetland",NA,0.02
"BL2409","f","Wetland","Wetland","Picea mariana",0.08
"BL2409","f","Wetland","Wetland","Platanthera clavellata",0.001
"BL2409","f","Wetland","Wetland","Platanthera dilatata",0.001
"BL2409","f","Wetland","Wetland","Pleurozium schreberi",0.001
"BL2409","f","Wetland","Wetland","Pyrola americana",0.001
"BL2409","f","Wetland","Wetland","Rhododendron groenlandicum",0.02
"BL2409","f","Wetland","Wetland","Rosa nitida",0.001
"BL2409","f","Wetland","Wetland","Sanguisorba canadensis",0.03
"BL2409","f","Wetland","Wetland","Solidago uliginosa",0.02
"BL2409","f","Wetland","Wetland","Sphagnum capillifolium",0.001
"BL2409","f","Wetland","Wetland","Sphagnum compactum",0.001
"BL2409","f","Wetland","Wetland","Sphagnum fuscum",0.001
"BL2409","f","Wetland","Wetland","Thalictrum pubescens",0.001
"BL2409","f","Wetland","Wetland","Vaccinium oxycoccos",0.005
"BL2409","f","Wetland","Wetland","Viburnum cassinoides",0.005
"BL2411","f","Wetland","Wetland","Aulacomnium palustre",0.001
"BL2411","f","Wetland","Wetland","Carex sp.",0.05
"BL2411","f","Wetland","Wetland","Chamaedaphne calyculata",0.02
"BL2411","f","Wetland","Wetland","Coptis trifolia",0.001
"BL2411","f","Wetland","Wetland","Dasiphora fruticosa",0.1
"BL2411","f","Wetland","Wetland","Gaultheria hispidula",0.001
"BL2411","f","Wetland","Wetland","Juniperus horizontalis",0.01
"BL2411","f","Wetland","Wetland","Larix laricina",0.05
"BL2411","f","Wetland","Wetland","Linnaea borealis subsp. longiflora",0.001
"BL2411","f","Wetland","Wetland","Lobelia dortmanna",0.005
"BL2411","f","Wetland","Wetland","Lonicera villosa",0.005
"BL2411","f","Wetland","Wetland","Maianthemum canadense",0.01
"BL2411","f","Wetland","Wetland","Myrica gale",0.07
"BL2411","f","Wetland","Wetland",NA,0.02
"BL2411","f","Wetland","Wetland","Picea mariana",0.02
"BL2411","f","Wetland","Wetland","Platanthera clavellata",0.005
"BL2411","f","Wetland","Wetland","Platanthera dilatata",0.001
"BL2411","f","Wetland","Wetland","Rhododendron groenlandicum",0.05
"BL2411","f","Wetland","Wetland","Sanguisorba canadensis",0.02
"BL2411","f","Wetland","Wetland","Sarracenia purpurea",0.005
"BL2411","f","Wetland","Wetland","Solidago uliginosa",0.005
"BL2411","f","Wetland","Wetland","Sphagnum capillifolium",0.001
"BL2411","f","Wetland","Wetland","Sphagnum fuscum",0.001
"BL2411","f","Wetland","Wetland","Thalictrum pubescens",0.005
"BL2411","f","Wetland","Wetland","Utricularia cornuta",0.005
"BL2411","f","Wetland","Wetland","Vaccinium oxycoccos",0.005
"BL2411","f","Wetland","Wetland","Warnstorfia fluitans",0.001
"BL2412","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Abies balsamea",0.03
"BL2412","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Alnus alnobetula subsp. crispa",0.1
"BL2412","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Betula papyrifera",0.04
"BL2412","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Brachytheciastrum velutinum",0.001
"BL2412","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Cornus canadensis",0.08
"BL2412","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Dicranum polysetum",0.001
"BL2412","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Gaultheria hispidula",0.001
"BL2412","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Hylocomium splendens",0.001
"BL2412","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Kalmia angustifolia",0.1
"BL2412","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Larix laricina",0.07
"BL2412","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Linnaea borealis subsp. longiflora",0.005
"BL2412","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Monotropa uniflora",0.001
"BL2412","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Picea mariana",0.4
"BL2412","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Pleurozium schreberi",0.001
"BL2412","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Prunus virginiana",0.01
"BL2412","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Ptilidium pulcherrimum",0.001
"BL2412","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Salix bebbiana",0.005
"BL2412","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Sorbus americana",0.005
"BL2412","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Sphagnum centrale",0.001
"BL2412","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Sphagnum russowii",0.001
"BL2412","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Trientalis borealis",0.001
"BL2412","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Unknown",0.001
"BL2412","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Vaccinium caespitosum",0.01
"BL2412","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Viburnum cassinoides",0.005
"BL2414","f","BF/BS Forest, Mature","BF/BS Forest, Mature","Abies balsamea",0.05
"BL2414","f","BF/BS Forest, Mature","BF/BS Forest, Mature","Alnus alnobetula subsp. crispa",0.03
"BL2414","f","BF/BS Forest, Mature","BF/BS Forest, Mature","Betula papyrifera",0.07
"BL2414","f","BF/BS Forest, Mature","BF/BS Forest, Mature","Cornus canadensis",0.14
"BL2414","f","BF/BS Forest, Mature","BF/BS Forest, Mature","Dicranum fuscescens",0.001
"BL2414","f","BF/BS Forest, Mature","BF/BS Forest, Mature","Dicranum polysetum",0.001
"BL2414","f","BF/BS Forest, Mature","BF/BS Forest, Mature","Gaultheria hispidula",0.005
"BL2414","f","BF/BS Forest, Mature","BF/BS Forest, Mature","Hylocomium splendens",0.001
"BL2414","f","BF/BS Forest, Mature","BF/BS Forest, Mature","Kalmia angustifolia",0.07
"BL2414","f","BF/BS Forest, Mature","BF/BS Forest, Mature","Linnaea borealis subsp. longiflora",0.01
"BL2414","f","BF/BS Forest, Mature","BF/BS Forest, Mature","Monotropa uniflora",0.001
"BL2414","f","BF/BS Forest, Mature","BF/BS Forest, Mature",NA,0.03
"BL2414","f","BF/BS Forest, Mature","BF/BS Forest, Mature","Picea mariana",0.55
"BL2414","f","BF/BS Forest, Mature","BF/BS Forest, Mature","Pleurozium schreberi",0.001
"BL2414","f","BF/BS Forest, Mature","BF/BS Forest, Mature","Ptilidium pulcherrimum",0.001
"BL2414","f","BF/BS Forest, Mature","BF/BS Forest, Mature","Ptilium crista-castrensis",0.001
"BL2414","f","BF/BS Forest, Mature","BF/BS Forest, Mature","Rhododendron groenlandicum",0.01
"BL2414","f","BF/BS Forest, Mature","BF/BS Forest, Mature","Rhytidiadelphus triquetrus",0.001
"BL2414","f","BF/BS Forest, Mature","BF/BS Forest, Mature","Salix bebbiana",0.005
"BL2414","f","BF/BS Forest, Mature","BF/BS Forest, Mature","Salix spp.",0.02
"BL2414","f","BF/BS Forest, Mature","BF/BS Forest, Mature","Sphagnum capillifolium",0.001
"BL2414","f","BF/BS Forest, Mature","BF/BS Forest, Mature","Trientalis borealis",0.001
"BL2414","f","BF/BS Forest, Mature","BF/BS Forest, Mature","Unknown",0.001
"BL2414","f","BF/BS Forest, Mature","BF/BS Forest, Mature","Vaccinium caespitosum",0.02
"BL2414","f","BF/BS Forest, Mature","BF/BS Forest, Mature","Viburnum cassinoides",0.03
"BL2414","f","BF/BS Forest, Mature","BF/BS Forest, Mature","Viburnum edule",0.005
"BL2415","f","Wetland","Wetland","Aulacomnium palustre",0.001
"BL2415","f","Wetland","Wetland","Betula minor",0.07
"BL2415","f","Wetland","Wetland","Chamaedaphne calyculata",0.01
"BL2415","f","Wetland","Wetland","Dasiphora fruticosa",0.15
"BL2415","f","Wetland","Wetland","Drosera rotundifolia",0.001
"BL2415","f","Wetland","Wetland","Larix laricina",0.05
"BL2415","f","Wetland","Wetland","Myrica gale",0.45
"BL2415","f","Wetland","Wetland",NA,0.005
"BL2415","f","Wetland","Wetland","Platanthera dilatata",0.001
"BL2415","f","Wetland","Wetland","Rhododendron groenlandicum",0.005
"BL2415","f","Wetland","Wetland","Rosa nitida",0.001
"BL2415","f","Wetland","Wetland","Sanguisorba canadensis",0.02
"BL2415","f","Wetland","Wetland","Sarracenia purpurea",0.001
"BL2415","f","Wetland","Wetland","Solidago uliginosa",0.01
"BL2415","f","Wetland","Wetland","Sphagnum capillifolium",0.001
"BL2415","f","Wetland","Wetland","Sphagnum warnstorfii",0.001
"BL2415","f","Wetland","Wetland","Thalictrum pubescens",0.001
"BL2415","f","Wetland","Wetland","Tomentypnum nitens",0.001
"BL2419","f","Wetland","Wetland","Betula minor",0.07
"BL2419","f","Wetland","Wetland","Carex sp.",0.01
"BL2419","f","Wetland","Wetland","Chamaedaphne calyculata",0.03
"BL2419","f","Wetland","Wetland","Cladonia sp.",0.05
"BL2419","f","Wetland","Wetland","Dasiphora fruticosa",0.03
"BL2419","f","Wetland","Wetland","Dicranum polysetum",0.001
"BL2419","f","Wetland","Wetland","Drosera rotundifolia",0.001
"BL2419","f","Wetland","Wetland","Eriophorum sp.",0.05
"BL2419","f","Wetland","Wetland","Gaylussacia bigeloviana",0.03
"BL2419","f","Wetland","Wetland","Kalmia polifolia",0.2
"BL2419","f","Wetland","Wetland","Larix laricina",0.05
"BL2419","f","Wetland","Wetland","Mylia anomala",0.001
"BL2419","f","Wetland","Wetland","Myrica gale",0.15
"BL2419","f","Wetland","Wetland",NA,0.02
"BL2419","f","Wetland","Wetland","Picea mariana",0.05
"BL2419","f","Wetland","Wetland","Platanthera dilatata",0.001
"BL2419","f","Wetland","Wetland","Pleurozium schreberi",0.001
"BL2419","f","Wetland","Wetland","Polytrichum strictum",0.001
"BL2419","f","Wetland","Wetland","Rhododendron groenlandicum",0.02
"BL2419","f","Wetland","Wetland","Rosa nitida",0.005
"BL2419","f","Wetland","Wetland","Solidago uliginosa",0.005
"BL2419","f","Wetland","Wetland","Sphagnum capillifolium",0.001
"BL2419","f","Wetland","Wetland","Sphagnum fuscum",0.001
"BL2419","f","Wetland","Wetland","Thalictrum pubescens",0.001
"BL2419","f","Wetland","Wetland","Viburnum cassinoides",0.02
"BL2423","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Abies balsamea",0.1
"BL2423","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Barbilophozia sp.",0.001
"BL2423","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Betula papyrifera",0.15
"BL2423","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Chamerion angustifolium",0.001
"BL2423","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Clintonia borealis",0.01
"BL2423","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Cornus canadensis",0.05
"BL2423","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Dendrolycopodium dendroideum",0.001
"BL2423","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Dicranum fuscescens",0.001
"BL2423","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Dryopteris carthusiana",0.03
"BL2423","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Gaultheria hispidula",0.001
"BL2423","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Gymnocarpium dryopteris",0.001
"BL2423","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Hylocomium splendens",0.001
"BL2423","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Kalmia angustifolia",0.005
"BL2423","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Lepidozia reptans",0.001
"BL2423","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Linnaea borealis subsp. longiflora",0.04
"BL2423","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid",NA,0.001
"BL2423","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Orthilia secunda",0.001
"BL2423","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Picea mariana",0.25
"BL2423","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Ptilidium pulcherrimum",0.001
"BL2423","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Ptilium crista-castrensis",0.001
"BL2423","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Ribes lacustre",0.001
"BL2423","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Rubus pubescens",0.01
"BL2423","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Trientalis borealis",0.001
"BL2424","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Abies balsamea",0.45
"BL2424","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Acer spicatum",0.005
"BL2424","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Aralia nudicaulis",0.02
"BL2424","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Carex sp.",0.001
"BL2424","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Chamerion angustifolium",0.001
"BL2424","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Clintonia borealis",0.01
"BL2424","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Cornus canadensis",0.05
"BL2424","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Dicranum fuscescens",0.001
"BL2424","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Dicranum polysetum",0.001
"BL2424","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Dryopteris carthusiana",0.05
"BL2424","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Fragaria virginiana",0.001
"BL2424","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Gymnocarpium dryopteris",0.001
"BL2424","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Hylocomium splendens",0.001
"BL2424","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Hypnum curvifolium",0.001
"BL2424","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Kalmia angustifolia",0.01
"BL2424","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Lepidozia reptans",0.001
"BL2424","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Linnaea borealis subsp. longiflora",0.03
"BL2424","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Mitella nuda",0.001
"BL2424","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid",NA,0.02
"BL2424","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Picea mariana",0.18
"BL2424","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Plagiothecium laetum",0.001
"BL2424","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Pleurozium schreberi",0.001
"BL2424","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Pteridium aquilinum subsp. latiusculum",0.001
"BL2424","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Pylaisia polyantha",0.001
"BL2424","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Rhytidiadelphus triquetrus",0.001
"BL2424","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Ribes lacustre",0.001
"BL2424","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Ribes triste",0.001
"BL2424","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Rubus pubescens",0.001
"BL2424","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Sciuro-hypnum curtum",0.001
"BL2424","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Sphagnum capillifolium",0.001
"BL2424","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Tetraphis pellucida",0.001
"BL2424","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Trientalis borealis",0.01
"BL2424","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Ulota crispa",0.001
"BL2427","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Alnus alnobetula subsp. crispa",0.15
"BL2427","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Cornus canadensis",0.05
"BL2427","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Dicranum fuscescens",0.001
"BL2427","f","BF/BS Forest, Early-Mid [Disturbed/Logged]","BF/BS Forest, Early-Mid","Gymnocarpium dryopteris",0.001
