"plotCode","focalOrBenchmark","landCover","vegClass","stratum","cover"
"PlotBm135","b","W16","W16","Shrubs",0.024147727272727272
"PlotBm136","b","W16","W16","Herbs & Subshrubs",0.3174715909090909
"PlotBm136","b","W16","W16","Shrubs",0.17045454545454544
"PlotBm137","b","W16","W16","Herbs & Subshrubs",0.17897727272727273
"PlotBm137","b","W16","W16","Shrubs",0.03409090909090909
"PlotBm138","b","W16","W16","Herbs & Subshrubs",0.1015625
"PlotBm138","b","W16","W16","Shrubs",0.011363636363636364
"PlotBm139","b","W16","W16","Herbs & Subshrubs",0.04332386363636364
"PlotBm139","b","W16","W16","Shrubs",0.017045454545454544
"PlotBm14","b","W2","W2","Herbs & Subshrubs",0.31605113636363635
"PlotBm14","b","W2","W2","Shrubs",0.10511363636363637
"PlotBm140","b","W16","W16","Herbs & Subshrubs",0.20454545454545456
"PlotBm140","b","W16","W16","Shrubs",0.022727272727272728
"PlotBm141","b","W16","W16","Herbs & Subshrubs",0.2684659090909091
"PlotBm142","b","W16","W16","Herbs & Subshrubs",0.20667613636363635
"PlotBm143","b","W16","W16","Herbs & Subshrubs",0.24431818181818182
"PlotBm143","b","W16","W16","Shrubs",0.052556818181818184
"PlotBm144","b","W16","W16","Herbs & Subshrubs",0.25355113636363635
"PlotBm144","b","W16","W16","Shrubs",0.048295454545454544
"PlotBm145","b","W16","W16","Herbs & Subshrubs",0.3309659090909091
"PlotBm145","b","W16","W16","Shrubs",0.11789772727272728
"PlotBm15","b","W2","W2","Herbs & Subshrubs",0.40482954545454547
"PlotBm15","b","W2","W2","Shrubs",0.10653409090909091
"PlotBm16","b","W2","W2","Herbs & Subshrubs",0.35582386363636365
"PlotBm16","b","W2","W2","Shrubs",0.10653409090909091
"PlotBm17","b","W2","W2","Herbs & Subshrubs",0.4453125
"PlotBm18","b","W2","W2","Herbs & Subshrubs",0.5525568181818182
"PlotBm18","b","W2","W2","Shrubs",0.10653409090909091
"PlotBm19","b","W2","W2","Herbs & Subshrubs",0.6051136363636364
"PlotBm19","b","W2","W2","Shrubs",0.2372159090909091
"PlotBm2","b","W21","W21","Herbs & Subshrubs",0.6129261363636364
"PlotBm20","b","W2","W2","Herbs & Subshrubs",0.3977272727272727
"PlotBm20","b","W2","W2","Shrubs",0.052556818181818184
"PlotBm21","b","W2","W2","Herbs & Subshrubs",0.2890625
"PlotBm21","b","W2","W2","Shrubs",0.17755681818181818
"PlotBm22","b","W2","W2","Herbs & Subshrubs",0.2627840909090909
"PlotBm22","b","W2","W2","Shrubs",0.28267045454545453
"PlotBm23","b","W2","W2","Herbs & Subshrubs",0.45454545454545453
"PlotBm23","b","W2","W2","Shrubs",0.19318181818181818
"PlotBm24","b","W2","W2","Herbs & Subshrubs",0.6711647727272727
"PlotBm24","b","W2","W2","Shrubs",0.05823863636363636
"PlotBm25","b","M24","M24","Herbs & Subshrubs",0.49573863636363635
"PlotBm26","b","M24","M24","Herbs & Subshrubs",0.37073863636363635
"PlotBm27","b","M24","M24","Herbs & Subshrubs",0.43892045454545453
"PlotBm28","b","M24","M24","Herbs & Subshrubs",0.3615056818181818
"PlotBm29","b","M24","M24","Herbs & Subshrubs",0.5404829545454546
"PlotBm3","b","W21","W21","Herbs & Subshrubs",0.5625
"PlotBm30","b","M24","M24","Herbs & Subshrubs",0.41051136363636365
"PlotBm31","b","M24","M24","Herbs & Subshrubs",0.45454545454545453
"PlotBm32","b","M24","M24","Herbs & Subshrubs",0.5078125
"PlotBm33","b","M24","M24","Herbs & Subshrubs",0.3835227272727273
"PlotBm34","b","M24","M24","Herbs & Subshrubs",0.4822443181818182
"PlotBm35","b","M24","M24","Herbs & Subshrubs",0.4147727272727273
"PlotBm36","b","M24","M24","Herbs & Subshrubs",0.35795454545454547
"PlotBm37","b","W12","W12","Herbs & Subshrubs",0.10795454545454546
"PlotBm38","b","W12","W12","Herbs & Subshrubs",0.03622159090909091
"PlotBm39","b","W12","W12","Herbs & Subshrubs",0.05752840909090909
"PlotBm4","b","W21","W21","Herbs & Subshrubs",0.5248579545454546
"PlotBm40","b","W12","W12","Herbs & Subshrubs",0.013920454545454547
"PlotBm41","b","W12","W12","Herbs & Subshrubs",0.06818181818181818
"PlotBm42","b","W12","W12","Herbs & Subshrubs",0.020596590909090908
"PlotBm43","b","W12","W12","Herbs & Subshrubs",0.13068181818181818
"PlotBm44","b","W12","W12","Herbs & Subshrubs",0.03977272727272727
"PlotBm45","b","W12","W12","Herbs & Subshrubs",0.0390625
"PlotBm46","b","W12","W12","Herbs & Subshrubs",0.011647727272727271
"PlotBm47","b","W12","W12","Herbs & Subshrubs",0.007102272727272727
"PlotBm48","b","W12","W12","Herbs & Subshrubs",0.007102272727272727
"PlotBm49","b","W18","W18","Herbs & Subshrubs",0.2840909090909091
"PlotBm5","b","W21","W21","Herbs & Subshrubs",0.5767045454545454
"PlotBm50","b","W18","W18","Herbs & Subshrubs",0.12144886363636363
"PlotBm51","b","W18","W18","Herbs & Subshrubs",0.2833806818181818
"PlotBm51","b","W18","W18","Shrubs",0.10653409090909091
"PlotBm52","b","W18","W18","Herbs & Subshrubs",0.1747159090909091
"PlotBm52","b","W18","W18","Shrubs",0.011363636363636364
"PlotBm53","b","W18","W18","Herbs & Subshrubs",0.21164772727272727
"PlotBm54","b","W18","W18","Herbs & Subshrubs",0.3146306818181818
"PlotBm55","b","W18","W18","Herbs & Subshrubs",0.12073863636363637
"PlotBm56","b","W18","W18","Herbs & Subshrubs",0.1558238636363636
"PlotBm57","b","W18","W18","Herbs & Subshrubs",0.10369318181818182
"PlotBm57","b","W18","W18","Shrubs",0.07670454545454546
"PlotBm58","b","W18","W18","Herbs & Subshrubs",0.011363636363636364
"PlotBm59","b","W18","W18","Herbs & Subshrubs",0.32457386363636365
"PlotBm6","b","W21","W21","Herbs & Subshrubs",0.4921875
"PlotBm60","b","W18","W18","Herbs & Subshrubs",0.3046875
"PlotBm61","b","U17","U17","Herbs & Subshrubs",0.3487215909090909
"PlotBm61","b","U17","U17","Shrubs",0.2599431818181818
"PlotBm62","b","U17","U17","Herbs & Subshrubs",0.4034090909090909
"PlotBm62","b","U17","U17","Shrubs",0.2897727272727273
"PlotBm63","b","U17","U17","Herbs & Subshrubs",0.3955965909090909
"PlotBm63","b","U17","U17","Shrubs",0.22443181818181818
"PlotBm64","b","U17","U17","Herbs & Subshrubs",0.5191761363636364
"PlotBm64","b","U17","U17","Shrubs",0.10653409090909091
"PlotBm65","b","U17","U17","Herbs & Subshrubs",0.5944602272727273
"PlotBm65","b","U17","U17","Shrubs",0.15767045454545456
"PlotBm66","b","U17","U17","Herbs & Subshrubs",0.5461647727272727
"PlotBm66","b","U17","U17","Shrubs",0.26420454545454547
"PlotBm67","b","U16","U16","Herbs & Subshrubs",0.6143465909090909
"PlotBm67","b","U16","U16","Shrubs",0.17755681818181818
"PlotBm68","b","U16","U16","Herbs & Subshrubs",0.3678977272727273
"PlotBm69","b","U16","U16","Herbs & Subshrubs",0.32670454545454547
"PlotBm7","b","W21","W21","Herbs & Subshrubs",0.5454545454545454
"PlotBm70","b","U16","U16","Herbs & Subshrubs",0.22088068181818182
"PlotBm70","b","U16","U16","Shrubs",0.24857954545454544
"PlotBm71","b","U16","U16","Herbs & Subshrubs",0.30610795454545453
"PlotBm72","b","U16","U16","Herbs & Subshrubs",0.11079545454545454
"PlotBm73","b","U17","U17","Herbs & Subshrubs",0.3252840909090909
"PlotBm74","b","U17","U17","Herbs & Subshrubs",0.24076704545454544
"PlotBm75","b","U17","U17","Herbs & Subshrubs",0.29545454545454547
"PlotBm76","b","U17","U17","Herbs & Subshrubs",0.3174715909090909
"PlotBm77","b","U17","U17","Herbs & Subshrubs",0.40625
"PlotBm78","b","U17","U17","Herbs & Subshrubs",0.6001420454545454
"PlotBm79","b","U16","U16","Herbs & Subshrubs",0.3380681818181818
"PlotBm79","b","U16","U16","Shrubs",0.052556818181818184
"PlotBm8","b","W21","W21","Herbs & Subshrubs",0.3899147727272727
"PlotBm80","b","U16","U16","Herbs & Subshrubs",0.5809659090909091
"PlotBm80","b","U16","U16","Shrubs",0.052556818181818184
"PlotBm81","b","U16","U16","Herbs & Subshrubs",0.5106534090909091
"PlotBm82","b","U16","U16","Herbs & Subshrubs",0.7294034090909091
"PlotBm83","b","U16","U16","Herbs & Subshrubs",0.5646306818181818
"PlotBm83","b","U16","U16","Shrubs",0.052556818181818184
"PlotBm84","b","U16","U16","Herbs & Subshrubs",0.5475852272727273
"PlotBm85","b","U4","U4","Herbs & Subshrubs",0.6086647727272727
"PlotBm86","b","U4","U4","Herbs & Subshrubs",0.6647727272727273
"PlotBm87","b","U4","U4","Herbs & Subshrubs",0.6740056818181818
"PlotBm88","b","U4","U4","Herbs & Subshrubs",0.4140625
"PlotBm89","b","U4","U4","Herbs & Subshrubs",0.3430397727272727
"PlotBm9","b","W21","W21","Herbs & Subshrubs",0.3934659090909091
"PlotBm90","b","U4","U4","Herbs & Subshrubs",0.28125
"PlotBm91","b","U4","U4","Herbs & Subshrubs",0.26988636363636365
"PlotBm92","b","U4","U4","Herbs & Subshrubs",0.19673295454545456
"PlotBm93","b","U4","U4","Herbs & Subshrubs",0.14488636363636365
"PlotBm94","b","U4","U4","Herbs & Subshrubs",0.29261363636363635
"PlotBm95","b","U4","U4","Herbs & Subshrubs",0.3799715909090909
"PlotBm96","b","U4","U4","Herbs & Subshrubs",0.16164772727272728
"PlotBm97","b","W17","W17","Herbs & Subshrubs",0.6178977272727273
"PlotBm98","b","W17","W17","Herbs & Subshrubs",0.7109375
"PlotBm99","b","W17","W17","Herbs & Subshrubs",0.8345170454545454
"PlotBm99","b","W17","W17","Shrubs",0.10653409090909091
