"stem_id","plotCode","focalOrBenchmark","landCover","vegClass","subplot","ind","ind_id","stratum","species","dbh_cm","ba_m2"
4482,"Plot156","f","Stratum-W17-1","W17","1",1,"Plot156_1","Stems >=10 cm DBH","Quercus frainetto",17,0.022698006922186254
403,"Plot156","f","Stratum-W17-1","W17","3",22,"Plot156_22","Stems >=10 cm DBH","Quercus frainetto",16,0.020106192982974676
402,"Plot156","f","Stratum-W17-1","W17","3",21,"Plot156_21","Stems >=10 cm DBH","Quercus frainetto",15,0.017671458676442587
387,"Plot156","f","Stratum-W17-1","W17","1",6,"Plot156_6","Stems >=10 cm DBH","Quercus frainetto",21,0.03463605900582747
390,"Plot156","f","Stratum-W17-1","W17","2",9,"Plot156_9","Stems >=10 cm DBH","Quercus frainetto",15,0.017671458676442587
388,"Plot156","f","Stratum-W17-1","W17","1",7,"Plot156_7","Stems 2.5-10 cm DBH","Quercus frainetto",9,0.0063617251235193305
389,"Plot156","f","Stratum-W17-1","W17","2",8,"Plot156_8","Stems >=10 cm DBH","Quercus frainetto",14,0.015393804002589986
401,"Plot156","f","Stratum-W17-1","W17","3",20,"Plot156_20","Stems >=10 cm DBH","Quercus frainetto",18,0.025446900494077322
4097,"Plot156","f","Stratum-W17-1","W17","1",1,"Plot156_1","Stems >=10 cm DBH","Quercus frainetto",15,0.017671458676442587
3403,"Plot169","f","Stratum-W21-1","W21","2",2,"Plot169_2","Stems 2.5-10 cm DBH","Phillyrea latifolia",3.5,9.621127501618741e-4
3404,"Plot169","f","Stratum-W21-1","W21","2",3,"Plot169_3","Stems 2.5-10 cm DBH","Phillyrea latifolia",3,7.068583470577034e-4
3402,"Plot169","f","Stratum-W21-1","W21","1",1,"Plot169_1","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
407,"Plot169","f","Stratum-W21-1","W21","2",4,"Plot169_4","Stems 2.5-10 cm DBH","Quercus coccifera",5.5,0.002375829444277281
404,"Plot169","f","Stratum-W21-1","W21","1",1,"Plot169_1","Stems 2.5-10 cm DBH","Quercus coccifera",3.5,9.621127501618741e-4
4098,"Plot169","f","Stratum-W21-1","W21","2",2,"Plot169_2","Stems 2.5-10 cm DBH","Phillyrea latifolia",3,7.068583470577034e-4
3405,"Plot169","f","Stratum-W21-1","W21","2",4,"Plot169_4","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
406,"Plot169","f","Stratum-W21-1","W21","2",3,"Plot169_3","Stems 2.5-10 cm DBH","Phillyrea latifolia",6,0.0028274333882308137
405,"Plot169","f","Stratum-W21-1","W21","2",2,"Plot169_2","Stems 2.5-10 cm DBH","Phillyrea latifolia",5,0.001963495408493621
4099,"Plot169","f","Stratum-W21-1","W21","2",3,"Plot169_3","Stems 2.5-10 cm DBH","Phillyrea latifolia",4,0.0012566370614359172
409,"Plot170","f","Stratum-W21-1","W21","2",2,"Plot170_2","Stems 2.5-10 cm DBH","Quercus coccifera",2.5,4.908738521234052e-4
412,"Plot170","f","Stratum-W21-1","W21","3",5,"Plot170_5","Stems 2.5-10 cm DBH","Quercus coccifera",2.5,4.908738521234052e-4
408,"Plot170","f","Stratum-W21-1","W21","3",1,"Plot170_1","Stems >=10 cm DBH","Pinus brutia",25,0.04908738521234052
3408,"Plot170","f","Stratum-W21-1","W21","3",5,"Plot170_5","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
410,"Plot170","f","Stratum-W21-1","W21","2",3,"Plot170_3","Stems 2.5-10 cm DBH","Phillyrea latifolia",3,7.068583470577034e-4
3407,"Plot170","f","Stratum-W21-1","W21","3",4,"Plot170_4","Stems 2.5-10 cm DBH","Quercus coccifera",2.5,4.908738521234052e-4
3406,"Plot170","f","Stratum-W21-1","W21","2",3,"Plot170_3","Stems 2.5-10 cm DBH","Phillyrea latifolia",3,7.068583470577034e-4
411,"Plot170","f","Stratum-W21-1","W21","3",4,"Plot170_4","Stems 2.5-10 cm DBH","Quercus coccifera",2.5,4.908738521234052e-4
4101,"Plot170","f","Stratum-W21-1","W21","3",5,"Plot170_5","Stems 2.5-10 cm DBH","Quercus coccifera",2.5,4.908738521234052e-4
4100,"Plot170","f","Stratum-W21-1","W21","2",3,"Plot170_3","Stems 2.5-10 cm DBH","Phillyrea latifolia",2.5,4.908738521234052e-4
413,"Plot171","f","Stratum-W21-1","W21","1",1,"Plot171_1","Stems 2.5-10 cm DBH","Quercus coccifera",2.5,4.908738521234052e-4
421,"Plot173","f","Stratum-W21-1","W21","3",8,"Plot173_8","Stems >=10 cm DBH","Pinus brutia",13,0.013273228961416876
414,"Plot173","f","Stratum-W21-1","W21","1",1,"Plot173_1","Stems 2.5-10 cm DBH","Juniperus oxycedrus",2.5,4.908738521234052e-4
4102,"Plot173","f","Stratum-W21-1","W21","1",2,"Plot173_2","Stems 2.5-10 cm DBH","Phillyrea latifolia",3,7.068583470577034e-4
4103,"Plot173","f","Stratum-W21-1","W21","1",3,"Plot173_3","Stems 2.5-10 cm DBH","Quercus coccifera",2.5,4.908738521234052e-4
420,"Plot173","f","Stratum-W21-1","W21","2",7,"Plot173_7","Stems 2.5-10 cm DBH","Phillyrea latifolia",3.5,9.621127501618741e-4
423,"Plot173","f","Stratum-W21-1","W21","3",10,"Plot173_10","Stems 2.5-10 cm DBH","Phillyrea latifolia",2.5,4.908738521234052e-4
4483,"Plot173","f","Stratum-W21-1","W21","1",2,"Plot173_2","Stems 2.5-10 cm DBH","Phillyrea latifolia",2.5,4.908738521234052e-4
4104,"Plot173","f","Stratum-W21-1","W21","2",7,"Plot173_7","Stems 2.5-10 cm DBH","Phillyrea latifolia",3,7.068583470577034e-4
419,"Plot173","f","Stratum-W21-1","W21","2",6,"Plot173_6","Stems 2.5-10 cm DBH","Quercus coccifera",2,3.141592653589793e-4
3410,"Plot173","f","Stratum-W21-1","W21","1",3,"Plot173_3","Stems 2.5-10 cm DBH","Quercus coccifera",3.5,9.621127501618741e-4
3411,"Plot173","f","Stratum-W21-1","W21","2",5,"Plot173_5","Stems 2.5-10 cm DBH","Quercus coccifera",3.5,9.621127501618741e-4
4105,"Plot173","f","Stratum-W21-1","W21","3",9,"Plot173_9","Stems 2.5-10 cm DBH","Quercus coccifera",5,0.001963495408493621
422,"Plot173","f","Stratum-W21-1","W21","3",9,"Plot173_9","Stems 2.5-10 cm DBH","Quercus coccifera",5.5,0.002375829444277281
3414,"Plot173","f","Stratum-W21-1","W21","3",11,"Plot173_11","Stems 2.5-10 cm DBH","Quercus coccifera",2.5,4.908738521234052e-4
418,"Plot173","f","Stratum-W21-1","W21","2",5,"Plot173_5","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
3412,"Plot173","f","Stratum-W21-1","W21","2",7,"Plot173_7","Stems 2.5-10 cm DBH","Phillyrea latifolia",5,0.001963495408493621
424,"Plot173","f","Stratum-W21-1","W21","3",11,"Plot173_11","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
3409,"Plot173","f","Stratum-W21-1","W21","1",2,"Plot173_2","Stems 2.5-10 cm DBH","Phillyrea latifolia",6.5,0.003318307240354219
3413,"Plot173","f","Stratum-W21-1","W21","3",9,"Plot173_9","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
417,"Plot173","f","Stratum-W21-1","W21","1",4,"Plot173_4","Stems >=10 cm DBH","Pinus brutia",10.5,0.008659014751456867
415,"Plot173","f","Stratum-W21-1","W21","1",2,"Plot173_2","Stems 2.5-10 cm DBH","Phillyrea latifolia",6,0.0028274333882308137
416,"Plot173","f","Stratum-W21-1","W21","1",3,"Plot173_3","Stems 2.5-10 cm DBH","Quercus coccifera",8,0.005026548245743669
3415,"Plot174","f","Stratum-W21-1","W21","1",2,"Plot174_2","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
429,"Plot174","f","Stratum-W21-1","W21","1",5,"Plot174_5","Stems 2.5-10 cm DBH","Phillyrea latifolia",2.5,4.908738521234052e-4
431,"Plot174","f","Stratum-W21-1","W21","2",7,"Plot174_7","Stems 2.5-10 cm DBH","Quercus coccifera",2.5,4.908738521234052e-4
428,"Plot174","f","Stratum-W21-1","W21","1",4,"Plot174_4","Stems 2.5-10 cm DBH","Paliurus spina-christi",7,0.0038484510006474965
430,"Plot174","f","Stratum-W21-1","W21","2",6,"Plot174_6","Stems 2.5-10 cm DBH","Paliurus spina-christi",3,7.068583470577034e-4
425,"Plot174","f","Stratum-W21-1","W21","1",1,"Plot174_1","Stems 2.5-10 cm DBH","Pyrus spinosa",9,0.0063617251235193305
427,"Plot174","f","Stratum-W21-1","W21","1",3,"Plot174_3","Stems 2.5-10 cm DBH","Paliurus spina-christi",3,7.068583470577034e-4
432,"Plot174","f","Stratum-W21-1","W21","3",8,"Plot174_8","Stems 2.5-10 cm DBH","Pyrus spinosa",6,0.0028274333882308137
433,"Plot174","f","Stratum-W21-1","W21","3",9,"Plot174_9","Stems 2.5-10 cm DBH","Pyrus spinosa",8,0.005026548245743669
426,"Plot174","f","Stratum-W21-1","W21","1",2,"Plot174_2","Stems 2.5-10 cm DBH","Quercus coccifera",2.5,4.908738521234052e-4
3419,"Plot175","f","Stratum-W21-1","W21","2",6,"Plot175_6","Stems >=10 cm DBH","Quercus trojana",16,0.020106192982974676
3416,"Plot175","f","Stratum-W21-1","W21","1",2,"Plot175_2","Stems 2.5-10 cm DBH","Quercus coccifera",5.5,0.002375829444277281
3417,"Plot175","f","Stratum-W21-1","W21","2",3,"Plot175_3","Stems 2.5-10 cm DBH","Quercus coccifera",3.5,9.621127501618741e-4
439,"Plot175","f","Stratum-W21-1","W21","2",6,"Plot175_6","Stems >=10 cm DBH","Quercus trojana",17,0.022698006922186254
436,"Plot175","f","Stratum-W21-1","W21","2",3,"Plot175_3","Stems 2.5-10 cm DBH","Quercus coccifera",7,0.0038484510006474965
435,"Plot175","f","Stratum-W21-1","W21","1",2,"Plot175_2","Stems 2.5-10 cm DBH","Quercus coccifera",8,0.005026548245743669
3420,"Plot175","f","Stratum-W21-1","W21","3",7,"Plot175_7","Stems 2.5-10 cm DBH","Quercus trojana",6,0.0028274333882308137
3418,"Plot175","f","Stratum-W21-1","W21","2",5,"Plot175_5","Stems 2.5-10 cm DBH","Phillyrea latifolia",5,0.001963495408493621
434,"Plot175","f","Stratum-W21-1","W21","1",1,"Plot175_1","Stems >=10 cm DBH","Acer monspessulanum",20,0.031415926535897934
4106,"Plot175","f","Stratum-W21-1","W21","1",2,"Plot175_2","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
4108,"Plot175","f","Stratum-W21-1","W21","2",6,"Plot175_6","Stems 2.5-10 cm DBH","Quercus trojana",7,0.0038484510006474965
438,"Plot175","f","Stratum-W21-1","W21","2",5,"Plot175_5","Stems 2.5-10 cm DBH","Phillyrea latifolia",7,0.0038484510006474965
3422,"Plot175","f","Stratum-W21-1","W21","3",9,"Plot175_9","Stems 2.5-10 cm DBH","Pyrus spinosa",4,0.0012566370614359172
442,"Plot175","f","Stratum-W21-1","W21","3",9,"Plot175_9","Stems 2.5-10 cm DBH","Pyrus spinosa",2.5,4.908738521234052e-4
4107,"Plot175","f","Stratum-W21-1","W21","2",5,"Plot175_5","Stems 2.5-10 cm DBH","Phillyrea latifolia",3,7.068583470577034e-4
437,"Plot175","f","Stratum-W21-1","W21","1",4,"Plot175_4","Stems >=10 cm DBH","Quercus trojana",12,0.011309733552923255
3421,"Plot175","f","Stratum-W21-1","W21","3",8,"Plot175_8","Stems 2.5-10 cm DBH","Quercus coccifera",6,0.0028274333882308137
440,"Plot175","f","Stratum-W21-1","W21","3",7,"Plot175_7","Stems >=10 cm DBH","Quercus trojana",12,0.011309733552923255
441,"Plot175","f","Stratum-W21-1","W21","3",8,"Plot175_8","Stems 2.5-10 cm DBH","Quercus coccifera",5.5,0.002375829444277281
443,"Plot176","f","Stratum-W21-1","W21","1",1,"Plot176_1","Stems >=10 cm DBH","Pyrus spinosa",18,0.025446900494077322
3423,"Plot176","f","Stratum-W21-1","W21","1",1,"Plot176_1","Stems >=10 cm DBH","Pyrus spinosa",16.5,0.02138246499849553
445,"Plot177","f","Stratum-W21-1","W21","1",2,"Plot177_2","Stems 2.5-10 cm DBH","Quercus frainetto",9,0.0063617251235193305
446,"Plot177","f","Stratum-W21-1","W21","1",3,"Plot177_3","Stems 2.5-10 cm DBH","Quercus frainetto",8,0.005026548245743669
449,"Plot177","f","Stratum-W21-1","W21","1",6,"Plot177_6","Stems >=10 cm DBH","Quercus frainetto",21,0.03463605900582747
450,"Plot177","f","Stratum-W21-1","W21","2",7,"Plot177_7","Stems >=10 cm DBH","Quercus frainetto",22,0.0380132711084365
447,"Plot177","f","Stratum-W21-1","W21","1",4,"Plot177_4","Stems 2.5-10 cm DBH","Quercus cerris",7,0.0038484510006474965
456,"Plot177","f","Stratum-W21-1","W21","3",13,"Plot177_13","Stems >=10 cm DBH","Quercus frainetto",17,0.022698006922186254
455,"Plot177","f","Stratum-W21-1","W21","3",12,"Plot177_12","Stems >=10 cm DBH","Quercus frainetto",23,0.04154756284372501
451,"Plot177","f","Stratum-W21-1","W21","2",8,"Plot177_8","Stems >=10 cm DBH","Quercus frainetto",20,0.031415926535897934
444,"Plot177","f","Stratum-W21-1","W21","1",1,"Plot177_1","Stems 2.5-10 cm DBH","Quercus frainetto",7.5,0.004417864669110647
452,"Plot177","f","Stratum-W21-1","W21","2",9,"Plot177_9","Stems 2.5-10 cm DBH","Quercus frainetto",6,0.0028274333882308137
3424,"Plot177","f","Stratum-W21-1","W21","2",10,"Plot177_10","Stems 2.5-10 cm DBH","Quercus coccifera",5,0.001963495408493621
448,"Plot177","f","Stratum-W21-1","W21","1",5,"Plot177_5","Stems >=10 cm DBH","Quercus frainetto",12,0.011309733552923255
454,"Plot177","f","Stratum-W21-1","W21","3",11,"Plot177_11","Stems >=10 cm DBH","Quercus frainetto",19,0.02835287369864788
453,"Plot177","f","Stratum-W21-1","W21","2",10,"Plot177_10","Stems 2.5-10 cm DBH","Quercus coccifera",3.5,9.621127501618741e-4
458,"Plot178","f","Stratum-W21-1","W21","1",2,"Plot178_2","Stems >=10 cm DBH","Pinus brutia",42,0.13854423602330987
457,"Plot178","f","Stratum-W21-1","W21","1",1,"Plot178_1","Stems 2.5-10 cm DBH","Quercus coccifera",2.5,4.908738521234052e-4
459,"Plot178","f","Stratum-W21-1","W21","2",3,"Plot178_3","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
461,"Plot178","f","Stratum-W21-1","W21","3",5,"Plot178_5","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
3425,"Plot178","f","Stratum-W21-1","W21","3",5,"Plot178_5","Stems 2.5-10 cm DBH","Quercus coccifera",2.5,4.908738521234052e-4
460,"Plot178","f","Stratum-W21-1","W21","2",4,"Plot178_4","Stems 2.5-10 cm DBH","Quercus coccifera",2.5,4.908738521234052e-4
4484,"Plot179","f","Stratum-W21-1","W21","2",1,"Plot179_1","Stems 2.5-10 cm DBH","Quercus coccifera",2.5,4.908738521234052e-4
3426,"Plot179","f","Stratum-W21-1","W21","2",1,"Plot179_1","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
3427,"Plot179","f","Stratum-W21-1","W21","2",2,"Plot179_2","Stems 2.5-10 cm DBH","Phillyrea latifolia",2.5,4.908738521234052e-4
463,"Plot179","f","Stratum-W21-1","W21","2",2,"Plot179_2","Stems 2.5-10 cm DBH","Phillyrea latifolia",3,7.068583470577034e-4
4110,"Plot179","f","Stratum-W21-1","W21","2",2,"Plot179_2","Stems 2.5-10 cm DBH","Phillyrea latifolia",2.5,4.908738521234052e-4
4109,"Plot179","f","Stratum-W21-1","W21","2",1,"Plot179_1","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
462,"Plot179","f","Stratum-W21-1","W21","2",1,"Plot179_1","Stems 2.5-10 cm DBH","Quercus coccifera",2.5,4.908738521234052e-4
3428,"Plot180","f","Stratum-W21-1","W21","2",2,"Plot180_2","Stems 2.5-10 cm DBH","Quercus coccifera",3.5,9.621127501618741e-4
3429,"Plot180","f","Stratum-W21-1","W21","3",5,"Plot180_5","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
4111,"Plot180","f","Stratum-W21-1","W21","2",2,"Plot180_2","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
4485,"Plot180","f","Stratum-W21-1","W21","2",2,"Plot180_2","Stems 2.5-10 cm DBH","Quercus coccifera",2.5,4.908738521234052e-4
466,"Plot180","f","Stratum-W21-1","W21","3",3,"Plot180_3","Stems >=10 cm DBH","Juniperus excelsa",18,0.025446900494077322
4112,"Plot180","f","Stratum-W21-1","W21","3",5,"Plot180_5","Stems 2.5-10 cm DBH","Quercus coccifera",2.5,4.908738521234052e-4
468,"Plot180","f","Stratum-W21-1","W21","3",5,"Plot180_5","Stems 2.5-10 cm DBH","Quercus coccifera",5,0.001963495408493621
467,"Plot180","f","Stratum-W21-1","W21","3",4,"Plot180_4","Stems 2.5-10 cm DBH","Pyrus spinosa",8,0.005026548245743669
464,"Plot180","f","Stratum-W21-1","W21","1",1,"Plot180_1","Stems >=10 cm DBH","Pyrus spinosa",12,0.011309733552923255
465,"Plot180","f","Stratum-W21-1","W21","2",2,"Plot180_2","Stems 2.5-10 cm DBH","Quercus coccifera",7.5,0.004417864669110647
3432,"Plot193","f","Stratum-W2-1","W2","2",6,"Plot193_6","Stems 2.5-10 cm DBH","Quercus coccifera",2.5,4.908738521234052e-4
3433,"Plot193","f","Stratum-W2-1","W2","3",8,"Plot193_8","Stems >=10 cm DBH","Quercus coccifera",15,0.017671458676442587
4487,"Plot193","f","Stratum-W2-1","W2","3",9,"Plot193_9","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
473,"Plot193","f","Stratum-W2-1","W2","2",5,"Plot193_5","Stems 2.5-10 cm DBH","Quercus coccifera",6,0.0028274333882308137
3430,"Plot193","f","Stratum-W2-1","W2","1",1,"Plot193_1","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
3431,"Plot193","f","Stratum-W2-1","W2","2",5,"Plot193_5","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
472,"Plot193","f","Stratum-W2-1","W2","2",4,"Plot193_4","Stems 2.5-10 cm DBH","Quercus coccifera",2.5,4.908738521234052e-4
478,"Plot193","f","Stratum-W2-1","W2","3",10,"Plot193_10","Stems 2.5-10 cm DBH","Juniperus oxycedrus",8,0.005026548245743669
3434,"Plot193","f","Stratum-W2-1","W2","3",9,"Plot193_9","Stems >=10 cm DBH","Quercus coccifera",10,0.007853981633974483
471,"Plot193","f","Stratum-W2-1","W2","2",3,"Plot193_3","Stems >=10 cm DBH","Quercus coccifera",10,0.007853981633974483
477,"Plot193","f","Stratum-W2-1","W2","3",9,"Plot193_9","Stems >=10 cm DBH","Quercus coccifera",11,0.009503317777109124
469,"Plot193","f","Stratum-W2-1","W2","1",1,"Plot193_1","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
474,"Plot193","f","Stratum-W2-1","W2","2",6,"Plot193_6","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
475,"Plot193","f","Stratum-W2-1","W2","3",7,"Plot193_7","Stems >=10 cm DBH","Quercus coccifera",12,0.011309733552923255
470,"Plot193","f","Stratum-W2-1","W2","2",2,"Plot193_2","Stems >=10 cm DBH","Quercus coccifera",10,0.007853981633974483
476,"Plot193","f","Stratum-W2-1","W2","3",8,"Plot193_8","Stems >=10 cm DBH","Quercus coccifera",13,0.013273228961416876
4113,"Plot193","f","Stratum-W2-1","W2","1",1,"Plot193_1","Stems 2.5-10 cm DBH","Quercus coccifera",2.5,4.908738521234052e-4
4114,"Plot193","f","Stratum-W2-1","W2","2",5,"Plot193_5","Stems 2.5-10 cm DBH","Quercus coccifera",2.5,4.908738521234052e-4
4115,"Plot193","f","Stratum-W2-1","W2","3",9,"Plot193_9","Stems 2.5-10 cm DBH","Quercus coccifera",2.5,4.908738521234052e-4
4679,"Plot193","f","Stratum-W2-1","W2","3",9,"Plot193_9","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
4486,"Plot193","f","Stratum-W2-1","W2","1",1,"Plot193_1","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
3435,"Plot194","f","Stratum-W2-1","W2","2",1,"Plot194_1","Stems 2.5-10 cm DBH","Phillyrea latifolia",7,0.0038484510006474965
4117,"Plot194","f","Stratum-W2-1","W2","2",3,"Plot194_3","Stems 2.5-10 cm DBH","Phillyrea latifolia",3,7.068583470577034e-4
482,"Plot194","f","Stratum-W2-1","W2","2",4,"Plot194_4","Stems 2.5-10 cm DBH","Phillyrea latifolia",7,0.0038484510006474965
4116,"Plot194","f","Stratum-W2-1","W2","2",1,"Plot194_1","Stems 2.5-10 cm DBH","Phillyrea latifolia",3,7.068583470577034e-4
3441,"Plot194","f","Stratum-W2-1","W2","3",7,"Plot194_7","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
3442,"Plot194","f","Stratum-W2-1","W2","3",8,"Plot194_8","Stems 2.5-10 cm DBH","Quercus coccifera",2.5,4.908738521234052e-4
486,"Plot194","f","Stratum-W2-1","W2","3",8,"Plot194_8","Stems 2.5-10 cm DBH","Quercus coccifera",5,0.001963495408493621
4489,"Plot194","f","Stratum-W2-1","W2","3",8,"Plot194_8","Stems 2.5-10 cm DBH","Quercus coccifera",7,0.0038484510006474965
483,"Plot194","f","Stratum-W2-1","W2","2",5,"Plot194_5","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
484,"Plot194","f","Stratum-W2-1","W2","3",6,"Plot194_6","Stems 2.5-10 cm DBH","Quercus coccifera",2.5,4.908738521234052e-4
3436,"Plot194","f","Stratum-W2-1","W2","2",2,"Plot194_2","Stems 2.5-10 cm DBH","Phillyrea latifolia",3,7.068583470577034e-4
3437,"Plot194","f","Stratum-W2-1","W2","2",3,"Plot194_3","Stems 2.5-10 cm DBH","Phillyrea latifolia",3,7.068583470577034e-4
479,"Plot194","f","Stratum-W2-1","W2","2",1,"Plot194_1","Stems 2.5-10 cm DBH","Phillyrea latifolia",4,0.0012566370614359172
480,"Plot194","f","Stratum-W2-1","W2","2",2,"Plot194_2","Stems 2.5-10 cm DBH","Phillyrea latifolia",4,0.0012566370614359172
485,"Plot194","f","Stratum-W2-1","W2","3",7,"Plot194_7","Stems 2.5-10 cm DBH","Quercus coccifera",7,0.0038484510006474965
3440,"Plot194","f","Stratum-W2-1","W2","3",6,"Plot194_6","Stems 2.5-10 cm DBH","Quercus coccifera",2.5,4.908738521234052e-4
4119,"Plot194","f","Stratum-W2-1","W2","2",5,"Plot194_5","Stems 2.5-10 cm DBH","Quercus coccifera",6,0.0028274333882308137
3438,"Plot194","f","Stratum-W2-1","W2","2",4,"Plot194_4","Stems 2.5-10 cm DBH","Phillyrea latifolia",6,0.0028274333882308137
4118,"Plot194","f","Stratum-W2-1","W2","2",4,"Plot194_4","Stems 2.5-10 cm DBH","Phillyrea latifolia",3,7.068583470577034e-4
4488,"Plot194","f","Stratum-W2-1","W2","2",1,"Plot194_1","Stems 2.5-10 cm DBH","Phillyrea latifolia",2.5,4.908738521234052e-4
4120,"Plot194","f","Stratum-W2-1","W2","3",6,"Plot194_6","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
3439,"Plot194","f","Stratum-W2-1","W2","2",5,"Plot194_5","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
481,"Plot194","f","Stratum-W2-1","W2","2",3,"Plot194_3","Stems 2.5-10 cm DBH","Phillyrea latifolia",2.5,4.908738521234052e-4
4121,"Plot194","f","Stratum-W2-1","W2","3",8,"Plot194_8","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
3447,"Plot195","f","Stratum-W2-1","W2","3",7,"Plot195_7","Stems >=10 cm DBH","Quercus coccifera",12,0.011309733552923255
489,"Plot195","f","Stratum-W2-1","W2","2",3,"Plot195_3","Stems 2.5-10 cm DBH","Quercus coccifera",2.5,4.908738521234052e-4
3450,"Plot195","f","Stratum-W2-1","W2","3",11,"Plot195_11","Stems 2.5-10 cm DBH","Phillyrea latifolia",3,7.068583470577034e-4
3448,"Plot195","f","Stratum-W2-1","W2","3",9,"Plot195_9","Stems 2.5-10 cm DBH","Quercus coccifera",5,0.001963495408493621
3446,"Plot195","f","Stratum-W2-1","W2","3",6,"Plot195_6","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
4123,"Plot195","f","Stratum-W2-1","W2","3",9,"Plot195_9","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
490,"Plot195","f","Stratum-W2-1","W2","2",4,"Plot195_4","Stems >=10 cm DBH","Quercus coccifera",11,0.009503317777109124
3445,"Plot195","f","Stratum-W2-1","W2","2",5,"Plot195_5","Stems 2.5-10 cm DBH","Quercus coccifera",5,0.001963495408493621
488,"Plot195","f","Stratum-W2-1","W2","2",2,"Plot195_2","Stems 2.5-10 cm DBH","Quercus coccifera",5,0.001963495408493621
492,"Plot195","f","Stratum-W2-1","W2","3",6,"Plot195_6","Stems 2.5-10 cm DBH","Quercus coccifera",2.5,4.908738521234052e-4
493,"Plot195","f","Stratum-W2-1","W2","3",7,"Plot195_7","Stems >=10 cm DBH","Quercus coccifera",14,0.015393804002589986
491,"Plot195","f","Stratum-W2-1","W2","2",5,"Plot195_5","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
3449,"Plot195","f","Stratum-W2-1","W2","2",10,"Plot195_10","Stems 2.5-10 cm DBH","Phillyrea latifolia",2.5,4.908738521234052e-4
3444,"Plot195","f","Stratum-W2-1","W2","2",3,"Plot195_3","Stems 2.5-10 cm DBH","Quercus coccifera",6,0.0028274333882308137
4124,"Plot195","f","Stratum-W2-1","W2","2",10,"Plot195_10","Stems 2.5-10 cm DBH","Phillyrea latifolia",2.5,4.908738521234052e-4
4490,"Plot195","f","Stratum-W2-1","W2","2",10,"Plot195_10","Stems 2.5-10 cm DBH","Phillyrea latifolia",3,7.068583470577034e-4
494,"Plot195","f","Stratum-W2-1","W2","3",8,"Plot195_8","Stems >=10 cm DBH","Quercus coccifera",11,0.009503317777109124
495,"Plot195","f","Stratum-W2-1","W2","3",9,"Plot195_9","Stems 2.5-10 cm DBH","Quercus coccifera",3.5,9.621127501618741e-4
487,"Plot195","f","Stratum-W2-1","W2","2",1,"Plot195_1","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
497,"Plot195","f","Stratum-W2-1","W2","3",11,"Plot195_11","Stems 2.5-10 cm DBH","Phillyrea latifolia",3,7.068583470577034e-4
3443,"Plot195","f","Stratum-W2-1","W2","2",2,"Plot195_2","Stems 2.5-10 cm DBH","Quercus coccifera",4,0.0012566370614359172
4122,"Plot195","f","Stratum-W2-1","W2","2",5,"Plot195_5","Stems 2.5-10 cm DBH","Quercus coccifera",3,7.068583470577034e-4
496,"Plot195","f","Stratum-W2-1","W2","2",10,"Plot195_10","Stems 2.5-10 cm DBH","Phillyrea latifolia",4,0.0012566370614359172
4491,"Plot196","f","Stratum-W2-1","W2","1",1,"Plot196_1","Stems >=10 cm DBH","Quercus coccifera",16,0.020106192982974676
4126,"Plot196","f","Stratum-W2-1","W2","2",2,"Plot196_2","Stems 2.5-10 cm DBH","Quercus coccifera",2.5,4.908738521234052e-4
